OKRSEK,STRANA,HLASY,batch
74,1,373,27
74,2,49,27
74,3,126,27
74,4,119,27
74,5,489,27
74,6,44,27
74,7,130,27
74,8,494,27
74,9,225,27
74,10,130,27
74,11,0,27
74,12,1,27
33,1,665,36
33,2,150,36
33,3,503,36
33,4,583,36
33,5,1130,36
33,6,368,36
33,7,535,36
33,8,1820,36
33,9,1215,36
33,10,435,36
33,11,433,36
33,12,74,36
69,1,750,37
69,2,83,37
69,3,599,37
69,4,391,37
69,5,635,37
69,6,574,37
69,7,738,37
69,8,1318,37
69,9,2023,37
69,10,563,37
69,11,252,37
69,12,74,37
5,1,1988,38
5,2,324,38
5,3,1001,38
5,4,685,38
5,5,2041,38
5,6,846,38
5,7,224,38
5,8,2451,38
5,9,1038,38
5,10,702,38
5,11,318,38
5,12,180,38
73,1,2227,39
73,2,181,39
73,3,1214,39
73,4,334,39
73,5,2676,39
73,6,284,39
73,7,526,39
73,8,2560,39
73,9,1058,39
73,10,830,39
73,11,251,39
73,12,48,39
61,1,447,39
61,2,271,39
61,3,172,39
61,4,353,39
61,5,1524,39
61,6,135,39
61,7,128,39
61,8,1057,39
61,9,291,39
61,10,209,39
61,11,164,39
61,12,27,39
58,1,649,39
58,2,432,39
58,3,682,39
58,4,405,39
58,5,1712,39
58,6,854,39
58,7,817,39
58,8,2173,39
58,9,610,39
58,10,449,39
58,11,412,39
58,12,63,39
67,1,880,43
67,2,272,43
67,3,673,43
67,4,450,43
67,5,669,43
67,6,609,43
67,7,290,43
67,8,1212,43
67,9,1788,43
67,10,505,43
67,11,453,43
67,12,14,43
68,1,812,44
68,2,51,44
68,3,192,44
68,4,198,44
68,5,133,44
68,6,133,44
68,7,339,44
68,8,898,44
68,9,309,44
68,10,485,44
68,11,170,44
68,12,65,44
2,1,1182,44
2,2,156,44
2,3,441,44
2,4,773,44
2,5,883,44
2,6,614,44
2,7,277,44
2,8,2876,44
2,9,688,44
2,10,577,44
2,11,424,44
2,12,113,44
59,1,1441,44
59,2,339,44
59,3,787,44
59,4,875,44
59,5,1536,44
59,6,719,44
59,7,718,44
59,8,2120,44
59,9,501,44
59,10,609,44
59,11,249,44
59,12,6,44
36,1,1794,45
36,2,265,45
36,3,600,45
36,4,475,45
36,5,2086,45
36,6,808,45
36,7,523,45
36,8,2962,45
36,9,1044,45
36,10,386,45
36,11,1235,45
36,12,140,45
25,1,1853,47
25,2,431,47
25,3,704,47
25,4,1260,47
25,5,2469,47
25,6,975,47
25,7,428,47
25,8,2035,47
25,9,1831,47
25,10,800,47
25,11,714,47
25,12,90,47
21,1,1772,48
21,2,297,48
21,3,985,48
21,4,245,48
21,5,1827,48
21,6,559,48
21,7,387,48
21,8,1270,48
21,9,1127,48
21,10,644,48
21,11,199,48
21,12,61,48
18,1,886,48
18,2,400,48
18,3,461,48
18,4,865,48
18,5,2013,48
18,6,407,48
18,7,913,48
18,8,1773,48
18,9,855,48
18,10,622,48
18,11,495,48
18,12,147,48
44,1,1707,49
44,2,587,49
44,3,573,49
44,4,712,49
44,5,1996,49
44,6,888,49
44,7,840,49
44,8,2279,49
44,9,859,49
44,10,722,49
44,11,540,49
44,12,120,49
8,1,1962,49
8,2,321,49
8,3,815,49
8,4,1189,49
8,5,1903,49
8,6,1352,49
8,7,584,49
8,8,3019,49
8,9,690,49
8,10,699,49
8,11,297,49
8,12,93,49
14,1,2314,49
14,2,569,49
14,3,881,49
14,4,858,49
14,5,2394,49
14,6,221,49
14,7,756,49
14,8,2746,49
14,9,1511,49
14,10,889,49
