OKRSEK,STRANA,HLASY,batch
5,1,116,9
5,2,226,9
5,3,217,9
5,4,59,9
5,5,170,9
10,1,101,14
10,2,593,14
10,3,168,14
10,4,87,14
10,5,339,14
9,1,56,14
9,2,837,14
9,3,74,14
9,4,82,14
9,5,44,14
6,1,243,23
6,2,618,23
6,3,222,23
6,4,186,23
6,5,257,23
12,1,53,24
12,2,858,24
12,3,217,24
12,4,115,24
12,5,106,24
7,1,422,24
7,2,751,24
7,3,711,24
7,4,299,24
7,5,523,24
8,1,74,27
8,2,560,27
8,3,214,27
8,4,43,27
8,5,68,27
11,1,124,30
11,2,399,30
11,3,315,30
11,4,73,30
11,5,157,30
3,1,1019,32
3,2,2839,32
3,3,1072,32
3,4,1006,32
3,5,685,32
2,1,540,33
2,2,2545,33
2,3,992,33
2,4,394,33
2,5,865,33
4,1,840,38
4,2,3380,38
4,3,1679,38
4,4,745,38
4,5,890,38
1,1,1227,53
1,2,3449,53
1,3,1503,53
1,4,719,53
1,5,1776,53
