OKRSEK,STRANA,HLASY,batch
10,1,93,14
10,2,89,14
10,3,345,14
10,4,91,14
10,5,42,14
10,6,69,14
10,7,144,14
4,1,425,24
4,2,783,24
4,3,1505,24
4,4,704,24
4,5,524,24
4,6,377,24
4,7,722,24
11,1,77,25
11,2,404,25
11,3,371,25
11,4,130,25
11,5,232,25
11,6,370,25
11,7,102,25
12,1,44,27
12,2,135,27
12,3,319,27
12,4,150,27
12,5,321,27
12,6,198,27
12,7,205,27
5,1,133,36
5,2,521,36
5,3,1304,36
5,4,471,36
5,5,315,36
5,6,439,36
5,7,328,36
7,1,416,38
7,2,1099,38
7,3,2742,38
7,4,600,38
7,5,964,38
7,6,645,38
7,7,321,38
2,1,770,45
2,2,814,45
2,3,2392,45
2,4,790,45
2,5,729,45
2,6,716,45
2,7,605,45
6,1,208,50
6,2,928,50
6,3,2131,50
6,4,434,50
6,5,552,50
6,6,459,50
6,7,264,50
9,1,394,52
9,2,1325,52
9,3,3050,52
9,4,954,52
9,5,865,52
9,6,968,52
9,7,487,52
3,1,360,54
3,2,871,54
3,3,2933,54
3,4,700,54
3,5,943,54
3,6,700,54
3,7,423,54
1,1,412,56
1,2,874,56
1,3,2428,56
1,4,848,56
1,5,782,56
1,6,924,56
1,7,468,56
8,1,554,77
8,2,1497,77
8,3,4997,77
8,4,1508,77
8,5,1829,77
8,6,1216,77
8,7,718,77
