OKRSEK,STRANA,HLASY,batch
7,1,149,19
7,2,73,19
7,3,135,19
7,4,246,19
7,5,131,19
7,6,52,19
7,7,0,19
7,8,13,19
8,1,229,22
8,2,121,22
8,3,289,22
8,4,275,22
8,5,198,22
8,6,124,22
8,7,79,22
8,8,11,22
6,1,472,25
6,2,291,25
6,3,238,25
6,4,253,25
6,5,237,25
6,6,214,25
6,7,165,25
6,8,84,25
9,1,219,26
9,2,107,26
9,3,38,26
9,4,237,26
9,5,151,26
9,6,86,26
9,7,8,26
9,8,39,26
3,1,1076,61
3,2,619,61
3,3,784,61
3,4,1674,61
3,5,450,61
3,6,722,61
3,7,143,61
3,8,514,61
1,1,1533,64
1,2,720,64
1,3,1410,64
1,4,1856,64
1,5,619,64
1,6,683,64
1,7,234,64
1,8,501,64
5,1,2111,65
5,2,1132,65
5,3,971,65
5,4,2177,65
5,5,944,65
5,6,911,65
5,7,176,65
5,8,570,65
2,1,1720,67
2,2,1007,67
2,3,854,67
2,4,2043,67
2,5,683,67
2,6,930,67
2,7,281,67
2,8,431,67
4,1,1526,89
4,2,1074,89
4,3,906,89
4,4,1887,89
4,5,662,89
4,6,944,89
4,7,387,89
4,8,669,89
