OKRSEK,STRANA,HLASY,batch
11,1,277,28
11,2,111,28
11,3,42,28
11,4,1432,28
11,5,221,28
11,6,407,28
11,7,325,28
11,8,133,28
1,1,99,30
1,2,77,30
1,3,25,30
1,4,246,30
1,5,392,30
1,6,547,30
1,7,622,30
1,8,102,30
12,1,173,35
12,2,86,35
12,3,122,35
12,4,1301,35
12,5,1039,35
12,6,1466,35
12,7,539,35
12,8,217,35
9,1,449,39
9,2,338,39
9,3,280,39
9,4,730,39
9,5,839,39
9,6,1303,39
9,7,1170,39
9,8,431,39
2,1,475,40
2,2,345,40
2,3,276,40
2,4,871,40
2,5,1425,40
2,6,1446,40
2,7,822,40
2,8,469,40
7,1,866,45
7,2,227,45
7,3,434,45
7,4,1531,45
7,5,1521,45
7,6,1224,45
7,7,1221,45
7,8,596,45
4,1,687,47
4,2,492,47
4,3,425,47
4,4,987,47
4,5,2184,47
4,6,1426,47
4,7,1235,47
4,8,610,47
10,1,794,49
10,2,211,49
10,3,254,49
10,4,783,49
10,5,989,49
10,6,2084,49
10,7,1387,49
10,8,512,49
8,1,767,53
8,2,470,53
8,3,485,53
8,4,951,53
8,5,2178,53
8,6,1384,53
8,7,1461,53
8,8,808,53
6,1,617,58
6,2,132,58
6,3,462,58
6,4,919,58
6,5,2330,58
6,6,1833,58
6,7,1365,58
6,8,631,58
3,1,1139,60
3,2,417,60
3,3,429,60
3,4,1374,60
3,5,2491,60
3,6,2007,60
3,7,1333,60
3,8,692,60
5,1,760,81
5,2,302,81
5,3,442,81
5,4,1013,81
5,5,2278,81
5,6,1488,81
5,7,1112,81
5,8,486,81
