OKRSEK,STRANA,HLASY,batch
14,1,316,24
14,2,380,24
14,3,260,24
14,4,63,24
14,5,563,24
14,6,722,24
14,7,404,24
12,1,141,26
12,2,196,26
12,3,337,26
12,4,95,26
12,5,360,26
12,6,378,26
12,7,255,26
1,1,883,28
1,2,585,28
1,3,307,28
1,4,136,28
1,5,848,28
1,6,1024,28
1,7,412,28
6,1,354,31
6,2,284,31
6,3,544,31
6,4,178,31
6,5,544,31
6,6,1030,31
6,7,401,31
13,1,220,31
13,2,108,31
13,3,710,31
13,4,112,31
13,5,383,31
13,6,921,31
13,7,286,31
9,1,577,32
9,2,355,32
9,3,687,32
9,4,254,32
9,5,817,32
9,6,1134,32
9,7,276,32
10,1,807,34
10,2,309,34
10,3,779,34
10,4,449,34
10,5,527,34
10,6,939,34
10,7,496,34
7,1,938,36
7,2,461,36
7,3,479,36
7,4,304,36
7,5,1050,36
7,6,1434,36
7,7,337,36
4,1,943,38
4,2,445,38
4,3,786,38
4,4,234,38
4,5,840,38
4,6,1581,38
4,7,394,38
8,1,625,42
8,2,271,42
8,3,916,42
8,4,173,42
8,5,904,42
8,6,1639,42
8,7,551,42
11,1,197,43
11,2,54,43
11,3,907,43
11,4,183,43
11,5,191,43
11,6,709,43
11,7,104,43
5,1,1426,45
5,2,244,45
5,3,612,45
5,4,288,45
5,5,877,45
5,6,701,45
5,7,544,45
3,1,747,46
3,2,131,46
3,3,622,46
3,4,174,46
3,5,890,46
3,6,2549,46
3,7,357,46
2,1,783,49
2,2,193,49
2,3,682,49
2,4,376,49
2,5,1131,49
2,6,2105,49
2,7,748,49
