OKRSEK,STRANA,HLASY,batch
9,1,568,18
9,2,294,18
9,3,528,18
9,4,234,18
9,5,494,18
9,6,200,18
9,7,133,18
12,1,631,21
12,2,311,21
12,3,441,21
12,4,281,21
12,5,352,21
12,6,165,21
12,7,61,21
10,1,425,32
10,2,621,32
10,3,962,32
10,4,842,32
10,5,608,32
10,6,534,32
10,7,311,32
8,1,1050,34
8,2,1645,34
8,3,1595,34
8,4,880,34
8,5,2440,34
8,6,1213,34
8,7,490,34
11,1,1337,35
11,2,683,35
11,3,739,35
11,4,1298,35
11,5,618,35
11,6,487,35
11,7,213,35
2,1,791,37
2,2,1718,37
2,3,1559,37
2,4,598,37
2,5,1369,37
2,6,1400,37
2,7,92,37
1,1,1056,37
1,2,1720,37
1,3,1399,37
1,4,699,37
1,5,1907,37
1,6,1184,37
1,7,561,37
4,1,1946,40
4,2,2027,40
4,3,3217,40
4,4,1569,40
4,5,3981,40
4,6,2435,40
4,7,326,40
6,1,1113,48
6,2,2501,48
6,3,1427,48
6,4,929,48
6,5,2198,48
6,6,1184,48
6,7,677,48
7,1,1263,49
7,2,1886,49
7,3,1396,49
7,4,848,49
7,5,1785,49
7,6,1370,49
7,7,497,49
5,1,1089,53
5,2,1967,53
5,3,2097,53
5,4,591,53
5,5,1807,53
5,6,1387,53
5,7,581,53
3,1,1970,53
3,2,2007,53
3,3,1573,53
3,4,912,53
3,5,2290,53
3,6,1591,53
3,7,595,53
