OKRSEK,STRANA,HLASY,batch
8,1,226,32
8,2,103,32
8,3,451,32
8,4,1437,32
8,5,134,32
8,6,506,32
8,7,506,32
8,8,183,32
7,1,808,33
7,2,475,33
7,3,821,33
7,4,3153,33
7,5,255,33
7,6,569,33
7,7,524,33
7,8,474,33
1,1,224,41
1,2,234,41
1,3,4846,41
1,4,4584,41
1,5,387,41
1,6,928,41
1,7,1500,41
1,8,593,41
2,1,669,43
2,2,278,43
2,3,1049,43
2,4,4485,43
2,5,424,43
2,6,693,43
2,7,967,43
2,8,511,43
3,1,495,53
3,2,285,53
3,3,892,53
3,4,3422,53
3,5,381,53
3,6,672,53
3,7,898,53
3,8,336,53
4,1,416,53
4,2,605,53
4,3,925,53
4,4,2856,53
4,5,278,53
4,6,503,53
4,7,806,53
4,8,491,53
5,1,511,61
5,2,339,61
5,3,1136,61
5,4,3310,61
5,5,545,61
5,6,385,61
5,7,694,61
5,8,438,61
6,1,579,83
6,2,533,83
6,3,1296,83
6,4,4251,83
6,5,381,83
6,6,547,83
6,7,953,83
6,8,928,83
