OKRSEK,STRANA,HLASY,batch
26,1,50,18
26,2,128,18
26,3,0,18
26,4,78,18
26,5,55,18
26,6,7,18
26,7,60,18
26,8,113,18
26,9,1,18
26,10,79,18
7,1,144,20
7,2,744,20
7,3,175,20
7,4,171,20
7,5,279,20
7,6,217,20
7,7,117,20
7,8,214,20
7,9,91,20
7,10,44,20
25,1,115,28
25,2,519,28
25,3,436,28
25,4,158,28
25,5,296,28
25,6,285,28
25,7,82,28
25,8,188,28
25,9,146,28
25,10,121,28
27,1,47,29
27,2,558,29
27,3,349,29
27,4,95,29
27,5,534,29
27,6,195,29
27,7,140,29
27,8,482,29
27,9,201,29
27,10,87,29
11,1,504,32
11,2,1089,32
11,3,780,32
11,4,406,32
11,5,710,32
11,6,388,32
11,7,381,32
11,8,306,32
11,9,195,32
11,10,275,32
30,1,228,34
30,2,582,34
30,3,406,34
30,4,187,34
30,5,398,34
30,6,255,34
30,7,135,34
30,8,379,34
30,9,154,34
30,10,34,34
4,1,152,36
4,2,324,36
4,3,241,36
4,4,472,36
4,5,764,36
4,6,299,36
4,7,596,36
4,8,474,36
4,9,189,36
4,10,94,36
8,1,301,36
8,2,801,36
8,3,706,36
8,4,345,36
8,5,848,36
8,6,414,36
8,7,363,36
8,8,528,36
8,9,336,36
8,10,593,36
20,1,312,36
20,2,801,36
20,3,695,36
20,4,175,36
20,5,837,36
20,6,281,36
20,7,393,36
20,8,426,36
20,9,202,36
20,10,428,36
29,1,185,40
29,2,556,40
29,3,295,40
29,4,227,40
29,5,573,40
29,6,504,40
29,7,213,40
29,8,558,40
29,9,139,40
29,10,96,40
32,1,387,41
32,2,736,41
32,3,198,41
32,4,241,41
32,5,684,41
32,6,345,41
32,7,300,41
32,8,521,41
32,9,114,41
32,10,129,41
15,1,383,42
15,2,1230,42
15,3,807,42
15,4,476,42
15,5,1252,42
15,6,489,42
15,7,744,42
15,8,1180,42
15,9,207,42
15,10,389,42
21,1,478,49
21,2,888,49
21,3,417,49
21,4,344,49
21,5,602,49
21,6,476,49
21,7,356,49
21,8,470,49
21,9,227,49
21,10,367,49
9,1,557,49
9,2,1030,49
9,3,771,49
9,4,861,49
9,5,1559,49
9,6,435,49
9,7,644,49
9,8,933,49
9,9,401,49
9,10,401,49
19,1,705,49
19,2,1800,49
19,3,1015,49
19,4,438,49
19,5,1429,49
19,6,741,49
19,7,732,49
19,8,982,49
19,9,428,49
19,10,359,49
22,1,394,50
22,2,1287,50
22,3,773,50
22,4,493,50
22,5,1534,50
22,6,752,50
22,7,743,50
22,8,801,50
22,9,356,50
22,10,404,50
12,1,281,50
12,2,797,50
12,3,592,50
12,4,367,50
12,5,1323,50
12,6,390,50
12,7,519,50
12,8,544,50
12,9,24,50
12,10,130,50
16,1,332,50
16,2,1339,50
16,3,1192,50
16,4,402,50
16,5,962,50
16,6,637,50
16,7,593,50
16,8,453,50
16,9,265,50
16,10,494,50
23,1,764,51
23,2,1677,51
23,3,758,51
23,4,634,51
23,5,1348,51
23,6,784,51
23,7,782,51
23,8,1002,51
23,9,358,51
23,10,407,51
3,1,567,51
3,2,995,51
3,3,479,51
3,4,669,51
3,5,1570,51
3,6,708,51
3,7,612,51
3,8,738,51
3,9,324,51
3,10,337,51
17,1,371,51
17,2,907,51
17,3,779,51
17,4,858,51
17,5,1798,51
17,6,697,51
17,7,966,51
17,8,1071,51
17,9,319,51
17,10,300,51
5,1,288,52
5,2,982,52
5,3,481,52
5,4,310,52
5,5,868,52
5,6,530,52
5,7,420,52
5,8,417,52
5,9,214,52
5,10,437,52
10,1,352,53
10,2,920,53
10,3,700,53
10,4,494,53
10,5,775,53
10,6,617,53
10,7,602,53
10,8,660,53
10,9,268,53
10,10,593,53
24,1,550,54
24,2,1262,54
24,3,647,54
24,4,398,54
24,5,783,54
24,6,659,54
24,7,520,54
24,8,794,54
24,9,549,54
24,10,636,54
28,1,277,54
28,2,762,54
28,3,145,54
28,4,398,54
28,5,1019,54
28,6,386,54
28,7,323,54
28,8,633,54
28,9,141,54
28,10,93,54
6,1,262,56
6,2,615,56
6,3,493,56
6,4,668,56
6,5,917,56
6,6,597,56
6,7,676,56
6,8,529,56
6,9,284,56
6,10,415,56
31,1,0,56
31,2,216,56
31,3,7,56
31,4,12,56
31,5,32,56
31,6,10,56
31,7,9,56
31,8,172,56
31,9,22,56
31,10,18,56
13,1,1088,58
13,2,2010,58
13,3,1097,58
13,4,1159,58
13,5,2248,58
13,6,1665,58
13,7,2089,58
13,8,1604,58
13,9,601,58
13,10,623,58
1,1,476,60
1,2,1417,60
1,3,925,60
1,4,416,60
1,5,1287,60
1,6,703,60
1,7,455,60
1,8,724,60
1,9,213,60
1,10,466,60
2,1,578,68
2,2,1343,68
2,3,1374,68
2,4,590,68
2,5,1021,68
2,6,923,68
2,7,608,68
2,8,1042,68
2,9,222,68
2,10,641,68
14,1,139,70
14,2,517,70
14,3,328,70
14,4,300,70
14,5,785,70
14,6,385,70
14,7,328,70
14,8,473,70
14,9,216,70
14,10,96,70
18,1,530,74
18,2,1646,74
18,3,631,74
18,4,713,74
18,5,1492,74
18,6,633,74
18,7,782,74
18,8,1073,74
18,9,430,74
18,10,600,74
