OKRSEK,STRANA,HLASY,batch
30,1,46,26
30,2,5,26
30,3,27,26
30,4,80,26
30,5,8,26
30,6,0,26
30,7,135,26
30,8,172,26
30,9,2,26
30,10,233,26
30,11,244,26
30,12,60,26
30,13,73,26
30,14,34,26
30,15,53,26
26,1,213,43
26,2,341,43
26,3,298,43
26,4,451,43
26,5,267,43
26,6,1,43
26,7,108,43
26,8,782,43
26,9,60,43
26,10,82,43
26,11,226,43
26,12,36,43
26,13,396,43
26,14,397,43
26,15,926,43
5,1,211,47
5,2,300,47
5,3,271,47
5,4,784,47
5,5,217,47
5,6,2,47
5,7,461,47
5,8,1455,47
5,9,111,47
5,10,149,47
5,11,501,47
5,12,223,47
5,13,217,47
5,14,412,47
5,15,523,47
23,1,438,48
23,2,571,48
23,3,329,48
23,4,880,48
23,5,306,48
23,6,4,48
23,7,212,48
23,8,795,48
23,9,91,48
23,10,102,48
23,11,497,48
23,12,133,48
23,13,703,48
23,14,483,48
23,15,1119,48
10,1,390,50
10,2,765,50
10,3,167,50
10,4,1043,50
10,5,83,50
10,6,1,50
10,7,367,50
10,8,1342,50
10,9,78,50
10,10,260,50
10,11,398,50
10,12,188,50
10,13,586,50
10,14,677,50
10,15,647,50
24,1,415,51
24,2,742,51
24,3,149,51
24,4,879,51
24,5,239,51
24,6,0,51
24,7,481,51
24,8,1297,51
24,9,90,51
24,10,194,51
24,11,394,51
24,12,163,51
24,13,475,51
24,14,672,51
24,15,1171,51
3,1,303,52
3,2,501,52
3,3,284,52
3,4,435,52
3,5,150,52
3,6,1,52
3,7,761,52
3,8,1332,52
3,9,72,52
3,10,317,52
3,11,402,52
3,12,289,52
3,13,229,52
3,14,342,52
3,15,741,52
8,1,416,52
8,2,376,52
8,3,271,52
8,4,451,52
8,5,173,52
8,6,6,52
8,7,425,52
8,8,1500,52
8,9,116,52
8,10,289,52
8,11,407,52
8,12,116,52
8,13,440,52
8,14,632,52
8,15,706,52
2,1,506,53
2,2,629,53
2,3,332,53
2,4,397,53
2,5,235,53
2,6,5,53
2,7,364,53
2,8,1666,53
2,9,105,53
2,10,232,53
2,11,267,53
2,12,100,53
2,13,450,53
2,14,338,53
2,15,552,53
18,1,308,56
18,2,326,56
18,3,358,56
18,4,732,56
18,5,150,56
18,6,7,56
18,7,505,56
18,8,1566,56
18,9,38,56
18,10,109,56
18,11,460,56
18,12,132,56
18,13,408,56
18,14,549,56
18,15,631,56
28,1,322,56
28,2,382,56
28,3,519,56
28,4,710,56
28,5,141,56
28,6,1,56
28,7,835,56
28,8,889,56
28,9,25,56
28,10,69,56
28,11,559,56
28,12,130,56
28,13,610,56
28,14,568,56
28,15,781,56
13,1,490,57
13,2,474,57
13,3,351,57
13,4,1197,57
13,5,196,57
13,6,1,57
13,7,507,57
13,8,1271,57
13,9,108,57
13,10,209,57
13,11,328,57
13,12,153,57
13,13,539,57
13,14,589,57
13,15,818,57
4,1,215,60
4,2,522,60
4,3,170,60
4,4,455,60
4,5,138,60
4,6,5,60
4,7,511,60
4,8,1636,60
4,9,41,60
4,10,197,60
4,11,384,60
4,12,175,60
4,13,311,60
4,14,253,60
4,15,603,60
9,1,479,61
9,2,518,61
9,3,174,61
9,4,544,61
9,5,121,61
9,6,3,61
9,7,270,61
9,8,1378,61
9,9,119,61
9,10,149,61
9,11,239,61
9,12,73,61
9,13,667,61
9,14,462,61
9,15,556,61
20,1,419,63
20,2,908,63
20,3,305,63
20,4,841,63
20,5,185,63
20,6,4,63
20,7,421,63
20,8,1235,63
20,9,232,63
20,10,298,63
20,11,283,63
20,12,230,63
20,13,953,63
20,14,540,63
20,15,1212,63
19,1,1046,66
19,2,321,66
19,3,265,66
19,4,928,66
19,5,306,66
19,6,0,66
19,7,599,66
19,8,966,66
19,9,91,66
19,10,174,66
19,11,325,66
19,12,316,66
19,13,1053,66
19,14,798,66
19,15,1145,66
25,1,1037,69
25,2,435,69
25,3,371,69
25,4,883,69
25,5,230,69
25,6,2,69
25,7,296,69
25,8,1564,69
25,9,163,69
25,10,115,69
25,11,448,69
25,12,451,69
25,13,1091,69
25,14,1096,69
25,15,1188,69
11,1,563,71
11,2,439,71
11,3,267,71
11,4,632,71
11,5,232,71
11,6,3,71
11,7,477,71
11,8,1609,71
11,9,79,71
11,10,64,71
11,11,406,71
11,12,251,71
11,13,467,71
11,14,934,71
11,15,767,71
12,1,726,72
12,2,246,72
12,3,332,72
12,4,665,72
12,5,374,72
12,6,2,72
12,7,260,72
12,8,884,72
12,9,98,72
12,10,246,72
12,11,261,72
12,12,227,72
12,13,800,72
12,14,639,72
12,15,1259,72
16,1,221,75
16,2,319,75
16,3,388,75
16,4,983,75
16,5,196,75
16,6,5,75
16,7,733,75
16,8,1122,75
16,9,57,75
16,10,76,75
16,11,576,75
16,12,116,75
16,13,354,75
16,14,496,75
16,15,827,75
6,1,487,75
6,2,442,75
6,3,501,75
6,4,709,75
6,5,211,75
6,6,1,75
6,7,448,75
6,8,2048,75
6,9,80,75
6,10,212,75
6,11,536,75
6,12,122,75
6,13,444,75
6,14,522,75
6,15,874,75
15,1,384,77
15,2,389,77
15,3,118,77
15,4,899,77
15,5,156,77
15,6,2,77
15,7,472,77
15,8,1442,77
15,9,53,77
15,10,175,77
15,11,318,77
15,12,70,77
15,13,473,77
15,14,239,77
15,15,785,77
14,1,865,78
14,2,656,78
14,3,588,78
14,4,1506,78
14,5,288,78
14,6,1,78
14,7,663,78
14,8,1613,78
14,9,112,78
14,10,131,78
14,11,699,78
14,12,353,78
14,13,1039,78
14,14,628,78
14,15,1414,78
21,1,307,78
21,2,438,78
21,3,350,78
21,4,689,78
21,5,139,78
21,6,2,78
21,7,440,78
21,8,1060,78
21,9,126,78
21,10,128,78
21,11,372,78
21,12,312,78
21,13,1017,78
21,14,885,78
21,15,755,78
29,1,608,79
29,2,454,79
29,3,422,79
29,4,909,79
29,5,237,79
29,6,2,79
29,7,486,79
29,8,1204,79
29,9,78,79
29,10,150,79
29,11,335,79
29,12,380,79
29,13,796,79
29,14,631,79
29,15,726,79
7,1,241,80
7,2,631,80
7,3,168,80
7,4,548,80
7,5,100,80
7,6,2,80
7,7,529,80
7,8,1024,80
7,9,116,80
7,10,122,80
7,11,308,80
7,12,91,80
7,13,468,80
7,14,481,80
7,15,608,80
17,1,425,81
17,2,330,81
17,3,512,81
17,4,851,81
17,5,218,81
17,6,2,81
17,7,457,81
17,8,1221,81
17,9,124,81
17,10,267,81
17,11,179,81
17,12,132,81
17,13,462,81
17,14,567,81
17,15,958,81
22,1,777,83
22,2,628,83
22,3,211,83
22,4,927,83
22,5,287,83
22,6,5,83
22,7,404,83
22,8,1328,83
22,9,98,83
22,10,263,83
22,11,247,83
22,12,276,83
22,13,820,83
22,14,749,83
22,15,1043,83
27,1,342,94
27,2,629,94
27,3,430,94
27,4,431,94
27,5,193,94
27,6,2,94
27,7,368,94
27,8,1078,94
27,9,110,94
27,10,104,94
27,11,348,94
27,12,213,94
27,13,392,94
27,14,559,94
27,15,809,94
1,1,488,102
1,2,740,102
1,3,310,102
1,4,766,102
1,5,242,102
1,6,0,102
1,7,289,102
1,8,1260,102
1,9,257,102
1,10,118,102
1,11,99,102
1,12,136,102
1,13,584,102
1,14,697,102
1,15,1540,102
