OKRSEK,STRANA,HLASY,batch
8,1,24,12
8,2,25,12
8,3,22,12
8,4,43,12
8,5,43,12
8,6,26,12
8,7,2,12
10,1,85,13
10,2,87,13
10,3,166,13
10,4,377,13
10,5,368,13
10,6,295,13
10,7,208,13
12,1,172,13
12,2,36,13
12,3,13,13
12,4,219,13
12,5,181,13
12,6,177,13
12,7,201,13
14,1,49,18
14,2,29,18
14,3,29,18
14,4,266,18
14,5,105,18
14,6,63,18
14,7,51,18
13,1,218,18
13,2,103,18
13,3,44,18
13,4,176,18
13,5,214,18
13,6,412,18
13,7,252,18
9,1,203,20
9,2,134,20
9,3,86,20
9,4,361,20
9,5,107,20
9,6,526,20
9,7,384,20
2,1,1765,29
2,2,536,29
2,3,407,29
2,4,1885,29
2,5,886,29
2,6,1845,29
2,7,2584,29
11,1,184,30
11,2,233,30
11,3,68,30
11,4,539,30
11,5,128,30
11,6,111,30
11,7,194,30
6,1,1488,33
6,2,383,33
6,3,582,33
6,4,1039,33
6,5,561,33
6,6,1142,33
6,7,1266,33
5,1,728,40
5,2,331,40
5,3,322,40
5,4,1063,40
5,5,421,40
5,6,1004,40
5,7,1099,40
3,1,1339,43
3,2,320,43
3,3,520,43
3,4,783,43
3,5,433,43
3,6,1772,43
3,7,1306,43
7,1,1562,56
7,2,427,56
7,3,337,56
7,4,1516,56
7,5,686,56
7,6,1888,56
7,7,1589,56
1,1,1484,59
1,2,461,59
1,3,336,59
1,4,1437,59
1,5,709,59
1,6,1661,59
1,7,1758,59
4,1,1966,68
4,2,435,68
4,3,414,68
4,4,1057,68
4,5,615,68
4,6,1244,68
4,7,1897,68
