OKRSEK,STRANA,HLASY,batch
13,1,123,13
13,2,11,13
13,3,13,13
13,4,135,13
13,5,312,13
13,6,149,13
13,7,59,13
10,1,97,15
10,2,7,15
10,3,11,15
10,4,140,15
10,5,100,15
10,6,261,15
10,7,60,15
11,1,180,20
11,2,35,20
11,3,144,20
11,4,21,20
11,5,26,20
11,6,99,20
11,7,26,20
12,1,121,22
12,2,54,22
12,3,35,22
12,4,73,22
12,5,70,22
12,6,328,22
12,7,150,22
2,1,901,31
2,2,814,31
2,3,748,31
2,4,305,31
2,5,622,31
2,6,1053,31
2,7,795,31
6,1,1086,36
6,2,740,36
6,3,1241,36
6,4,664,36
6,5,503,36
6,6,823,36
6,7,710,36
3,1,1252,36
3,2,1031,36
3,3,688,36
3,4,399,36
3,5,686,36
3,6,967,36
3,7,1196,36
4,1,1671,38
4,2,1250,38
4,3,708,38
4,4,626,38
4,5,385,38
4,6,1436,38
4,7,1243,38
5,1,2186,41
5,2,1779,41
5,3,1057,41
5,4,1042,41
5,5,766,41
5,6,1564,41
5,7,1795,41
1,1,2034,43
1,2,846,43
1,3,1471,43
1,4,520,43
1,5,662,43
1,6,1365,43
1,7,1447,43
7,1,2537,51
7,2,1027,51
7,3,1269,51
7,4,559,51
7,5,520,51
7,6,1607,51
7,7,1441,51
8,1,3258,51
8,2,1128,51
8,3,1532,51
8,4,805,51
8,5,960,51
8,6,1645,51
8,7,1494,51
9,1,1351,53
9,2,997,53
9,3,1036,53
9,4,848,53
9,5,732,53
9,6,1924,53
9,7,913,53
