OKRSEK,STRANA,HLASY,batch
11008,1,649,54
11008,2,96,54
11008,3,2545,54
11008,4,525,54
11008,5,604,54
11008,6,301,54
11008,7,407,54
11008,8,117,54
11008,9,1437,54
11008,10,361,54
11008,11,781,54
11009,1,245,58
11009,2,59,58
11009,3,1110,58
11009,4,244,58
11009,5,880,58
11009,6,203,58
11009,7,249,58
11009,8,205,58
11009,9,1166,58
11009,10,286,58
11009,11,482,58
11006,1,289,60
11006,2,80,60
11006,3,1878,60
11006,4,511,60
11006,5,1306,60
11006,6,166,60
11006,7,211,60
11006,8,114,60
11006,9,2139,60
11006,10,398,60
11006,11,973,60
11011,1,436,66
11011,2,180,66
11011,3,1411,66
11011,4,483,66
11011,5,877,66
11011,6,99,66
11011,7,209,66
11011,8,154,66
11011,9,997,66
11011,10,163,66
11011,11,539,66
11002,1,494,73
11002,2,87,73
11002,3,1677,73
11002,4,406,73
11002,5,1378,73
11002,6,205,73
11002,7,346,73
11002,8,344,73
11002,9,2538,73
11002,10,488,73
11002,11,1115,73
11005,1,807,75
11005,2,137,75
11005,3,1248,75
11005,4,864,75
11005,5,1038,75
11005,6,332,75
11005,7,186,75
11005,8,284,75
11005,9,1456,75
11005,10,610,75
11005,11,1032,75
11004,1,350,77
11004,2,153,77
11004,3,1253,77
11004,4,533,77
11004,5,1372,77
11004,6,340,77
11004,7,415,77
11004,8,365,77
11004,9,2010,77
11004,10,482,77
11004,11,700,77
11010,1,502,79
11010,2,146,79
11010,3,745,79
11010,4,686,79
11010,5,721,79
11010,6,343,79
11010,7,178,79
11010,8,344,79
11010,9,1695,79
11010,10,370,79
11010,11,830,79
11007,1,901,82
11007,2,82,82
11007,3,3808,82
11007,4,863,82
11007,5,1460,82
11007,6,367,82
11007,7,413,82
11007,8,195,82
11007,9,2149,82
11007,10,324,82
11007,11,1445,82
11003,1,635,87
11003,2,173,87
11003,3,1951,87
11003,4,606,87
11003,5,1333,87
11003,6,217,87
11003,7,416,87
11003,8,245,87
11003,9,2714,87
11003,10,577,87
11003,11,1209,87
11001,1,832,151
11001,2,171,151
11001,3,2198,151
11001,4,903,151
11001,5,1596,151
11001,6,206,151
11001,7,424,151
11001,8,272,151
11001,9,2786,151
11001,10,164,151
11001,11,2104,151
