OKRSEK,STRANA,HLASY,batch
11005,1,45,23
11005,2,226,23
11005,3,270,23
11005,4,496,23
11005,5,1678,23
11005,6,0,23
11005,7,2,23
11005,8,361,23
11005,9,230,23
11005,10,52,23
11005,11,315,23
11017,1,52,26
11017,2,604,26
11017,3,393,26
11017,4,892,26
11017,5,4543,26
11017,6,231,26
11017,7,286,26
11017,8,1196,26
11017,9,851,26
11017,10,963,26
11017,11,1075,26
11030,1,90,28
11030,2,270,28
11030,3,271,28
11030,4,1634,28
11030,5,3598,28
11030,6,287,28
11030,7,191,28
11030,8,956,28
11030,9,270,28
11030,10,277,28
11030,11,679,28
11041,1,57,28
11041,2,413,28
11041,3,586,28
11041,4,1255,28
11041,5,3684,28
11041,6,238,28
11041,7,142,28
11041,8,568,28
11041,9,225,28
11041,10,574,28
11041,11,874,28
11034,1,91,29
11034,2,207,29
11034,3,608,29
11034,4,1260,29
11034,5,4661,29
11034,6,469,29
11034,7,369,29
11034,8,879,29
11034,9,457,29
11034,10,359,29
11034,11,989,29
11004,1,146,30
11004,2,415,30
11004,3,342,30
11004,4,1578,30
11004,5,3470,30
11004,6,183,30
11004,7,349,30
11004,8,405,30
11004,9,328,30
11004,10,455,30
11004,11,1270,30
11053,1,0,30
11053,2,306,30
11053,3,367,30
11053,4,1700,30
11053,5,4728,30
11053,6,246,30
11053,7,249,30
11053,8,991,30
11053,9,952,30
11053,10,329,30
11053,11,617,30
11035,1,45,30
11035,2,315,30
11035,3,411,30
11035,4,1934,30
11035,5,4543,30
11035,6,282,30
11035,7,269,30
11035,8,954,30
11035,9,817,30
11035,10,211,30
11035,11,857,30
11051,1,15,31
11051,2,240,31
11051,3,508,31
11051,4,1499,31
11051,5,3501,31
11051,6,229,31
11051,7,93,31
11051,8,1071,31
11051,9,865,31
11051,10,744,31
11051,11,1347,31
11031,1,13,32
11031,2,232,32
11031,3,500,32
11031,4,1489,32
11031,5,3557,32
11031,6,228,32
11031,7,140,32
11031,8,552,32
11031,9,325,32
11031,10,235,32
11031,11,944,32
11089,1,10,32
11089,2,411,32
11089,3,907,32
11089,4,2263,32
11089,5,3904,32
11089,6,689,32
11089,7,239,32
11089,8,1225,32
11089,9,408,32
11089,10,370,32
11089,11,1458,32
11021,1,45,33
11021,2,279,33
11021,3,406,33
11021,4,1495,33
11021,5,5624,33
11021,6,314,33
11021,7,182,33
11021,8,861,33
11021,9,529,33
11021,10,683,33
11021,11,499,33
11070,1,3,33
11070,2,276,33
11070,3,320,33
11070,4,1328,33
11070,5,3184,33
11070,6,148,33
11070,7,435,33
11070,8,833,33
11070,9,325,33
11070,10,146,33
11070,11,811,33
11090,1,225,34
11090,2,472,34
11090,3,782,34
11090,4,2171,34
11090,5,4573,34
11090,6,148,34
11090,7,374,34
11090,8,1375,34
11090,9,459,34
11090,10,233,34
11090,11,1812,34
11061,1,287,34
11061,2,281,34
11061,3,643,34
11061,4,1199,34
11061,5,4879,34
11061,6,277,34
11061,7,377,34
11061,8,1113,34
11061,9,423,34
11061,10,570,34
11061,11,1962,34
11024,1,152,35
11024,2,113,35
11024,3,293,35
11024,4,1496,35
11024,5,3629,35
11024,6,112,35
11024,7,268,35
11024,8,1014,35
11024,9,748,35
11024,10,308,35
11024,11,1361,35
11037,1,232,35
11037,2,321,35
11037,3,586,35
11037,4,1633,35
11037,5,4687,35
11037,6,276,35
11037,7,183,35
11037,8,1131,35
11037,9,410,35
11037,10,730,35
11037,11,542,35
11045,1,25,35
11045,2,160,35
11045,3,513,35
11045,4,1630,35
11045,5,5242,35
11045,6,234,35
11045,7,241,35
11045,8,901,35
11045,9,232,35
11045,10,598,35
11045,11,1332,35
11071,1,188,35
11071,2,184,35
11071,3,138,35
11071,4,820,35
11071,5,2760,35
11071,6,54,35
11071,7,190,35
11071,8,818,35
11071,9,281,35
11071,10,303,35
11071,11,588,35
11076,1,144,36
11076,2,125,36
11076,3,466,36
11076,4,1546,36
11076,5,4062,36
11076,6,97,36
11076,7,467,36
11076,8,1021,36
11076,9,490,36
11076,10,255,36
11076,11,643,36
11002,1,138,36
11002,2,186,36
11002,3,609,36
11002,4,1150,36
11002,5,3247,36
11002,6,227,36
11002,7,1092,36
11002,8,823,36
11002,9,278,36
11002,10,499,36
11002,11,1376,36
11040,1,106,37
11040,2,315,37
11040,3,797,37
11040,4,2590,37
11040,5,5505,37
11040,6,322,37
11040,7,292,37
11040,8,872,37
11040,9,605,37
11040,10,204,37
11040,11,653,37
11054,1,47,37
11054,2,405,37
11054,3,410,37
11054,4,935,37
11054,5,4587,37
11054,6,225,37
11054,7,188,37
11054,8,746,37
11054,9,763,37
11054,10,370,37
11054,11,1171,37
11050,1,0,38
11050,2,333,38
11050,3,402,38
11050,4,2010,38
11050,5,4245,38
11050,6,245,38
11050,7,374,38
11050,8,1410,38
11050,9,690,38
11050,10,403,38
11050,11,1282,38
11012,1,97,39
11012,2,360,39
11012,3,450,39
11012,4,1119,39
11012,5,5413,39
11012,6,102,39
11012,7,142,39
11012,8,1022,39
