OKRSEK,STRANA,HLASY,batch
26,1,56,22
26,2,240,22
26,3,202,22
26,4,90,22
26,5,0,22
26,6,376,22
26,7,82,22
26,8,163,22
26,9,1,22
26,10,229,22
26,11,5,22
26,12,3,22
26,13,72,22
21,1,19,24
21,2,168,24
21,3,11,24
21,4,17,24
21,5,0,24
21,6,94,24
21,7,44,24
21,8,119,24
21,9,56,24
21,10,165,24
21,11,48,24
21,12,13,24
21,13,368,24
22,1,140,32
22,2,322,32
22,3,13,32
22,4,221,32
22,5,0,32
22,6,400,32
22,7,89,32
22,8,194,32
22,9,293,32
22,10,57,32
22,11,21,32
22,12,30,32
22,13,240,32
23,1,297,33
23,2,601,33
23,3,161,33
23,4,247,33
23,5,0,33
23,6,820,33
23,7,522,33
23,8,501,33
23,9,426,33
23,10,252,33
23,11,225,33
23,12,8,33
23,13,770,33
6,1,342,36
6,2,1542,36
6,3,283,36
6,4,1232,36
6,5,0,36
6,6,1850,36
6,7,784,36
6,8,784,36
6,9,923,36
6,10,895,36
6,11,442,36
6,12,42,36
6,13,1126,36
25,1,154,36
25,2,950,36
25,3,39,36
25,4,302,36
25,5,2,36
25,6,1138,36
25,7,391,36
25,8,91,36
25,9,582,36
25,10,167,36
25,11,184,36
25,12,56,36
25,13,418,36
12,1,611,37
12,2,2200,37
12,3,197,37
12,4,1195,37
12,5,4,37
12,6,1579,37
12,7,818,37
12,8,687,37
12,9,837,37
12,10,607,37
12,11,411,37
12,12,31,37
12,13,1190,37
16,1,329,39
16,2,1951,39
16,3,117,39
16,4,1721,39
16,5,3,39
16,6,1644,39
16,7,849,39
16,8,730,39
16,9,999,39
16,10,638,39
16,11,561,39
16,12,51,39
16,13,1209,39
9,1,337,40
9,2,1781,40
9,3,192,40
9,4,1300,40
9,5,0,40
9,6,1535,40
9,7,526,40
9,8,636,40
9,9,1124,40
9,10,587,40
9,11,511,40
9,12,66,40
9,13,1785,40
18,1,644,41
18,2,2702,41
18,3,329,41
18,4,1510,41
18,5,0,41
18,6,2331,41
18,7,856,41
18,8,926,41
18,9,1298,41
18,10,833,41
18,11,680,41
18,12,37,41
18,13,967,41
19,1,293,43
19,2,2825,43
19,3,235,43
19,4,3319,43
19,5,0,43
19,6,1315,43
19,7,769,43
19,8,492,43
19,9,1084,43
19,10,735,43
19,11,678,43
19,12,10,43
19,13,1172,43
4,1,389,44
4,2,1810,44
4,3,222,44
4,4,947,44
4,5,0,44
4,6,2285,44
4,7,529,44
4,8,800,44
4,9,748,44
4,10,669,44
4,11,315,44
4,12,23,44
4,13,797,44
5,1,438,44
5,2,1303,44
5,3,261,44
5,4,966,44
5,5,0,44
5,6,1917,44
5,7,782,44
5,8,920,44
5,9,854,44
5,10,1118,44
5,11,397,44
5,12,20,44
5,13,979,44
7,1,425,45
7,2,1345,45
7,3,175,45
7,4,805,45
7,5,0,45
7,6,1158,45
7,7,1041,45
7,8,411,45
7,9,1554,45
7,10,604,45
7,11,354,45
7,12,43,45
7,13,1383,45
2,1,787,46
2,2,3067,46
2,3,946,46
2,4,1632,46
