OKRSEK,STRANA,HLASY,batch
4025,1,768,44
4025,2,1390,44
4025,3,1556,44
4025,4,842,44
4025,5,1374,44
4025,6,842,44
4025,7,396,44
4025,8,153,44
4025,9,94,44
4025,10,1469,44
4025,11,402,44
4132,1,234,51
4132,2,465,51
4132,3,551,51
4132,4,681,51
4132,5,1630,51
4132,6,694,51
4132,7,269,51
4132,8,58,51
4132,9,17,51
4132,10,1442,51
4132,11,95,51
4004,1,785,57
4004,2,862,57
4004,3,1551,57
4004,4,615,57
4004,5,1455,57
4004,6,350,57
4004,7,316,57
4004,8,195,57
4004,9,0,57
4004,10,1228,57
4004,11,321,57
4026,1,948,57
4026,2,744,57
4026,3,2058,57
4026,4,1564,57
4026,5,3134,57
4026,6,441,57
4026,7,255,57
4026,8,327,57
4026,9,1,57
4026,10,2478,57
4026,11,126,57
4070,1,1074,58
4070,2,1744,58
4070,3,2288,58
4070,4,1363,58
4070,5,2899,58
4070,6,522,58
4070,7,238,58
4070,8,250,58
4070,9,51,58
4070,10,2720,58
4070,11,541,58
4039,1,607,60
4039,2,968,60
4039,3,2339,60
4039,4,718,60
4039,5,1906,60
4039,6,322,60
4039,7,225,60
4039,8,47,60
4039,9,47,60
4039,10,819,60
4039,11,91,60
4033,1,1262,65
4033,2,1338,65
4033,3,2494,65
4033,4,1385,65
4033,5,2749,65
4033,6,331,65
4033,7,1051,65
4033,8,213,65
4033,9,48,65
4033,10,2435,65
4033,11,471,65
4055,1,1454,67
4055,2,3102,67
4055,3,2352,67
4055,4,874,67
4055,5,2769,67
4055,6,438,67
4055,7,876,67
4055,8,22,67
4055,9,233,67
4055,10,1995,67
4055,11,481,67
4001,1,364,68
4001,2,993,68
4001,3,970,68
4001,4,903,68
4001,5,1270,68
4001,6,161,68
4001,7,106,68
4001,8,97,68
4001,9,14,68
4001,10,1411,68
4001,11,180,68
4014,1,1305,68
4014,2,1426,68
4014,3,2060,68
4014,4,967,68
4014,5,3906,68
4014,6,292,68
4014,7,317,68
4014,8,239,68
4014,9,52,68
4014,10,2144,68
4014,11,332,68
4028,1,767,69
4028,2,1150,69
4028,3,1549,69
4028,4,948,69
4028,5,2165,69
4028,6,346,69
4028,7,323,69
4028,8,325,69
4028,9,102,69
4028,10,1654,69
4028,11,360,69
4007,1,1642,70
4007,2,1002,70
4007,3,2302,70
4007,4,1410,70
4007,5,2967,70
4007,6,262,70
4007,7,225,70
4007,8,183,70
4007,9,0,70
4007,10,1878,70
4007,11,280,70
4031,1,1363,71
4031,2,2102,71
4031,3,1735,71
4031,4,718,71
4031,5,1623,71
4031,6,481,71
4031,7,765,71
4031,8,93,71
4031,9,45,71
4031,10,1548,71
4031,11,481,71
4075,1,1608,71
4075,2,2601,71
4075,3,1894,71
4075,4,1114,71
4075,5,2154,71
4075,6,573,71
4075,7,180,71
4075,8,455,71
4075,9,45,71
4075,10,2368,71
4075,11,316,71
4084,1,1535,72
4084,2,1273,72
4084,3,2416,72
4084,4,1057,72
4084,5,1804,72
4084,6,723,72
4084,7,184,72
4084,8,283,72
4084,9,49,72
4084,10,1392,72
4084,11,319,72
4108,1,1938,72
4108,2,2231,72
4108,3,2328,72
4108,4,1203,72
4108,5,2308,72
4108,6,81,72
4108,7,547,72
4108,8,113,72
4108,9,1,72
4108,10,2047,72
4108,11,593,72
4002,1,948,72
4002,2,1040,72
4002,3,1735,72
4002,4,807,72
4002,5,1894,72
4002,6,183,72
4002,7,361,72
4002,8,144,72
4002,9,47,72
4002,10,2050,72
4002,11,244,72
4083,1,1244,73
4083,2,1757,73
4083,3,1320,73
4083,4,742,73
4083,5,1458,73
4083,6,455,73
4083,7,273,73
4083,8,232,73
4083,9,18,73
4083,10,1514,73
4083,11,181,73
4104,1,992,73
4104,2,886,73
4104,3,2253,73
4104,4,1315,73
4104,5,1884,73
4104,6,480,73
4104,7,405,73
4104,8,63,73
4104,9,0,73
4104,10,1817,73
4104,11,277,73
4010,1,1353,74
4010,2,1276,74
4010,3,2035,74
4010,4,1558,74
4010,5,3234,74
4010,6,721,74
4010,7,202,74
4010,8,182,74
4010,9,0,74
4010,10,2500,74
4010,11,184,74
4016,1,1327,74
4016,2,1943,74
4016,3,1608,74
4016,4,1422,74
4016,5,4008,74
4016,6,520,74
4016,7,438,74
4016,8,190,74
