OKRSEK,STRANA,HLASY,batch
17,1,57,23
17,2,960,23
17,3,527,23
17,4,382,23
17,5,920,23
17,6,862,23
10,1,268,25
10,2,791,25
10,3,715,25
10,4,433,25
10,5,765,25
10,6,1448,25
2,1,182,27
2,2,947,27
2,3,896,27
2,4,722,27
2,5,960,27
2,6,1255,27
6,1,114,28
6,2,752,28
6,3,722,28
6,4,540,28
6,5,718,28
6,6,750,28
3,1,171,30
3,2,1306,30
3,3,861,30
3,4,398,30
3,5,970,30
3,6,1330,30
12,1,324,32
12,2,1214,32
12,3,978,32
12,4,549,32
12,5,1727,32
12,6,1259,32
5,1,178,36
5,2,1085,36
5,3,1438,36
5,4,706,36
5,5,1370,36
5,6,1680,36
1,1,241,37
1,2,1572,37
1,3,1360,37
1,4,1097,37
1,5,2028,37
1,6,2667,37
9,1,233,37
9,2,1159,37
9,3,944,37
9,4,422,37
9,5,1281,37
9,6,1459,37
7,1,223,38
7,2,877,38
7,3,898,38
7,4,415,38
7,5,1298,38
7,6,1333,38
16,1,115,46
16,2,695,46
16,3,1388,46
16,4,512,46
16,5,1580,46
16,6,2513,46
14,1,172,47
14,2,800,47
14,3,740,47
14,4,508,47
14,5,806,47
14,6,1350,47
11,1,226,47
11,2,1062,47
11,3,1217,47
11,4,700,47
11,5,1579,47
11,6,2262,47
15,1,254,48
15,2,1114,48
15,3,1794,48
15,4,620,48
15,5,1880,48
15,6,2404,48
4,1,262,50
4,2,731,50
4,3,1047,50
4,4,626,50
4,5,894,50
4,6,1421,50
13,1,191,52
13,2,829,52
13,3,685,52
13,4,278,52
13,5,803,52
13,6,1038,52
8,1,274,53
8,2,1135,53
8,3,1232,53
8,4,696,53
8,5,1555,53
8,6,2716,53
18,1,339,62
18,2,1108,62
18,3,1355,62
18,4,616,62
18,5,1604,62
18,6,1931,62
