OKRSEK,STRANA,HLASY,batch
3006,1,241,14
3006,2,1232,14
3006,3,49,14
3006,4,323,14
3006,5,237,14
3006,6,1,14
3006,7,0,14
3006,8,52,14
3006,9,0,14
3006,10,980,14
3006,11,4,14
3006,12,424,14
3006,13,94,14
3006,14,331,14
1025,1,538,16
1025,2,1536,16
1025,3,286,16
1025,4,152,16
1025,5,431,16
1025,6,39,16
1025,7,21,16
1025,8,0,16
1025,9,0,16
1025,10,2582,16
1025,11,224,16
1025,12,144,16
1025,13,3,16
1025,14,989,16
1008,1,726,21
1008,2,2124,21
1008,3,606,21
1008,4,535,21
1008,5,482,21
1008,6,42,21
1008,7,42,21
1008,8,24,21
1008,9,104,21
1008,10,1981,21
1008,11,94,21
1008,12,96,21
1008,13,0,21
1008,14,564,21
3043,1,166,22
3043,2,543,22
3043,3,2,22
3043,4,106,22
3043,5,85,22
3043,6,3,22
3043,7,21,22
3043,8,0,22
3043,9,89,22
3043,10,476,22
3043,11,115,22
3043,12,53,22
3043,13,0,22
3043,14,235,22
3002,1,110,23
3002,2,1128,23
3002,3,2,23
3002,4,143,23
3002,5,356,23
3002,6,11,23
3002,7,4,23
3002,8,2,23
3002,9,1,23
3002,10,522,23
3002,11,51,23
3002,12,98,23
3002,13,14,23
3002,14,191,23
2022,1,1094,23
2022,2,2847,23
2022,3,199,23
2022,4,818,23
2022,5,418,23
2022,6,80,23
2022,7,1,23
2022,8,51,23
2022,9,141,23
2022,10,2175,23
2022,11,426,23
2022,12,402,23
2022,13,49,23
2022,14,244,23
2001,1,530,23
2001,2,1588,23
2001,3,379,23
2001,4,532,23
2001,5,487,23
2001,6,7,23
2001,7,23,23
2001,8,54,23
2001,9,189,23
2001,10,1561,23
2001,11,53,23
2001,12,195,23
2001,13,50,23
2001,14,612,23
1045,1,775,23
1045,2,1818,23
1045,3,521,23
1045,4,589,23
1045,5,760,23
1045,6,39,23
1045,7,22,23
1045,8,0,23
1045,9,139,23
1045,10,2872,23
1045,11,288,23
1045,12,173,23
1045,13,50,23
1045,14,893,23
1046,1,776,24
1046,2,713,24
1046,3,516,24
1046,4,284,24
1046,5,1165,24
1046,6,81,24
1046,7,78,24
1046,8,72,24
1046,9,47,24
1046,10,2701,24
1046,11,238,24
1046,12,248,24
1046,13,95,24
1046,14,988,24
1007,1,189,24
1007,2,330,24
1007,3,235,24
1007,4,140,24
1007,5,47,24
1007,6,0,24
1007,7,84,24
1007,8,24,24
1007,9,0,24
1007,10,657,24
1007,11,47,24
1007,12,95,24
1007,13,47,24
1007,14,48,24
3019,1,443,24
3019,2,1655,24
3019,3,188,24
3019,4,349,24
3019,5,800,24
3019,6,40,24
3019,7,1,24
3019,8,48,24
3019,9,95,24
3019,10,1128,24
3019,11,47,24
3019,12,283,24
3019,13,5,24
3019,14,238,24
2024,1,2200,24
2024,2,3606,24
2024,3,595,24
2024,4,997,24
2024,5,1127,24
2024,6,63,24
2024,7,11,24
2024,8,2,24
2024,9,171,24
2024,10,3615,24
2024,11,204,24
2024,12,405,24
2024,13,7,24
2024,14,1009,24
1010,1,1252,25
1010,2,1819,25
1010,3,544,25
1010,4,585,25
1010,5,381,25
1010,6,63,25
1010,7,0,25
1010,8,30,25
1010,9,153,25
1010,10,3676,25
1010,11,146,25
1010,12,149,25
1010,13,67,25
1010,14,1368,25
4006,1,455,25
4006,2,1841,25
4006,3,193,25
4006,4,560,25
4006,5,430,25
4006,6,12,25
4006,7,45,25
4006,8,3,25
4006,9,249,25
4006,10,2008,25
4006,11,148,25
4006,12,147,25
4006,13,110,25
4006,14,776,25
3007,1,346,25
3007,2,2509,25
3007,3,95,25
3007,4,436,25
3007,5,478,25
3007,6,6,25
3007,7,0,25
3007,8,71,25
3007,9,142,25
3007,10,1439,25
3007,11,50,25
3007,12,150,25
3007,13,3,25
3007,14,611,25
1024,1,601,25
1024,2,1472,25
1024,3,336,25
1024,4,511,25
1024,5,417,25
1024,6,48,25
1024,7,44,25
1024,8,23,25
1024,9,189,25
1024,10,2829,25
1024,11,92,25
1024,12,448,25
1024,13,2,25
1024,14,381,25
1034,1,579,26
1034,2,2069,26
1034,3,244,26
1034,4,409,26
1034,5,424,26
1034,6,0,26
1034,7,21,26
1034,8,6,26
1034,9,6,26
1034,10,2657,26
1034,11,141,26
1034,12,138,26
1034,13,5,26
1034,14,481,26
3048,1,940,27
3048,2,1461,27
3048,3,573,27
3048,4,308,27
3048,5,225,27
3048,6,42,27
3048,7,21,27
3048,8,5,27
3048,9,188,27
3048,10,4306,27
3048,11,144,27
3048,12,381,27
3048,13,100,27
3048,14,736,27
2007,1,1116,27
2007,2,4583,27
2007,3,286,27
2007,4,1219,27
2007,5,1197,27
2007,6,200,27
2007,7,115,27
2007,8,77,27
2007,9,334,27
2007,10,2028,27
2007,11,374,27
2007,12,152,27
2007,13,68,27
2007,14,1392,27
1048,1,687,27
1048,2,1813,27
1048,3,172,27
1048,4,592,27
1048,5,624,27
1048,6,9,27
1048,7,9,27
1048,8,26,27
1048,9,142,27
1048,10,2161,27
1048,11,266,27
1048,12,156,27
1048,13,97,27
1048,14,1011,27
3028,1,407,27
3028,2,1345,27
3028,3,380,27
3028,4,695,27
3028,5,520,27
3028,6,45,27
3028,7,21,27
3028,8,60,27
3028,9,52,27
3028,10,1999,27
3028,11,56,27
3028,12,287,27
3028,13,110,27
3028,14,529,27
1001,1,659,28
1001,2,2919,28
1001,3,94,28
1001,4,676,28
1001,5,740,28
1001,6,38,28
1001,7,0,28
1001,8,0,28
1001,9,47,28
1001,10,1023,28
1001,11,123,28
1001,12,47,28
1001,13,95,28
1001,14,95,28
1054,1,1528,29
1054,2,2495,29
1054,3,238,29
1054,4,795,29
1054,5,665,29
1054,6,44,29
1054,7,42,29
1054,8,31,29
1054,9,334,29
1054,10,2866,29
1054,11,233,29
1054,12,240,29
1054,13,106,29
1054,14,1510,29
3018,1,786,29
3018,2,1427,29
3018,3,94,29
3018,4,482,29
3018,5,390,29
3018,6,78,29
3018,7,45,29
3018,8,3,29
3018,9,98,29
3018,10,943,29
