OKRSEK,STRANA,HLASY,batch
3,1,483,39
3,2,424,39
3,3,777,39
3,4,1301,39
3,5,399,39
3,6,616,39
3,7,545,39
3,8,232,39
3,9,811,39
5,1,227,41
5,2,97,41
5,3,1089,41
5,4,496,41
5,5,256,41
5,6,289,41
5,7,320,41
5,8,77,41
5,9,233,41
2,1,569,72
2,2,558,72
2,3,1072,72
2,4,1001,72
2,5,524,72
2,6,1505,72
2,7,963,72
2,8,388,72
2,9,932,72
4,1,804,86
4,2,483,86
4,3,1980,86
4,4,2504,86
4,5,990,86
4,6,1185,86
4,7,1282,86
4,8,324,86
4,9,1086,86
1,1,563,87
1,2,424,87
1,3,1258,87
1,4,1600,87
1,5,603,87
1,6,1407,87
1,7,1364,87
1,8,366,87
1,9,1019,87
