OKRSEK,STRANA,HLASY,batch
7,1,133,31
7,2,31,31
7,3,251,31
7,4,139,31
7,5,760,31
7,6,36,31
7,7,61,31
7,8,174,31
7,9,235,31
4,1,189,34
4,2,214,34
4,3,120,34
4,4,941,34
4,5,223,34
4,6,150,34
4,7,127,34
4,8,197,34
4,9,299,34
2,1,687,53
2,2,707,53
2,3,637,53
2,4,3366,53
2,5,915,53
2,6,529,53
2,7,983,53
2,8,672,53
2,9,1105,53
6,1,196,64
6,2,79,64
6,3,127,64
6,4,153,64
6,5,421,64
6,6,163,64
6,7,185,64
6,8,120,64
6,9,191,64
1,1,838,69
1,2,1283,69
1,3,303,69
1,4,2414,69
1,5,847,69
1,6,762,69
1,7,809,69
1,8,906,69
1,9,844,69
5,1,61,71
5,2,92,71
5,3,329,71
5,4,530,71
5,5,67,71
5,6,96,71
5,7,28,71
5,8,37,71
5,9,235,71
3,1,826,102
3,2,912,102
3,3,715,102
3,4,4302,102
3,5,954,102
3,6,1299,102
3,7,658,102
3,8,1482,102
3,9,1318,102
