OKRSEK,STRANA,HLASY,batch
8,1,97,13
8,2,45,13
8,3,64,13
8,4,113,13
8,5,183,13
8,6,17,13
8,7,89,13
8,8,76,13
9,1,104,22
9,2,108,22
9,3,198,22
9,4,158,22
9,5,410,22
9,6,96,22
9,7,146,22
9,8,72,22
2,1,436,36
2,2,487,36
2,3,1876,36
2,4,901,36
2,5,1229,36
2,6,504,36
2,7,711,36
2,8,309,36
1,1,434,42
1,2,450,42
1,3,1399,42
1,4,1631,42
1,5,927,42
1,6,507,42
1,7,704,42
1,8,513,42
4,1,482,45
4,2,430,45
4,3,2544,45
4,4,1257,45
4,5,1497,45
4,6,363,45
4,7,1254,45
4,8,1082,45
5,1,332,45
5,2,331,45
5,3,1362,45
5,4,1097,45
5,5,893,45
5,6,418,45
5,7,726,45
5,8,198,45
7,1,862,47
7,2,439,47
7,3,1820,47
7,4,1128,47
7,5,1717,47
7,6,592,47
7,7,1186,47
7,8,599,47
3,1,686,54
3,2,690,54
3,3,2082,54
3,4,1865,54
3,5,1321,54
3,6,1042,54
3,7,1116,54
3,8,485,54
6,1,437,56
6,2,274,56
6,3,1525,56
6,4,973,56
6,5,1191,56
6,6,425,56
6,7,773,56
6,8,537,56
