OKRSEK,STRANA,HLASY,batch
5,1,129,5
5,2,110,5
5,3,23,5
5,4,127,5
5,5,0,5
13,1,55,10
13,2,207,10
13,3,184,10
13,4,82,10
13,5,65,10
10,1,137,13
10,2,205,13
10,3,414,13
10,4,84,13
10,5,40,13
11,1,184,15
11,2,444,15
11,3,351,15
11,4,183,15
11,5,218,15
9,1,368,16
9,2,450,16
9,3,285,16
9,4,261,16
9,5,210,16
12,1,161,18
12,2,485,18
12,3,300,18
12,4,92,18
12,5,174,18
7,1,1013,30
7,2,2008,30
7,3,2134,30
7,4,290,30
7,5,829,30
6,1,1705,36
6,2,3277,36
6,3,2698,36
6,4,740,36
6,5,1009,36
3,1,1116,37
3,2,1612,37
3,3,1957,37
3,4,364,37
3,5,639,37
2,1,844,37
2,2,1541,37
2,3,1582,37
2,4,511,37
2,5,353,37
4,1,840,49
4,2,2141,49
4,3,1872,49
4,4,513,49
4,5,371,49
8,1,1834,51
8,2,3532,51
8,3,2705,51
8,4,955,51
8,5,862,51
1,1,1328,59
1,2,2422,59
1,3,2759,59
1,4,697,59
1,5,690,59
