OKRSEK,STRANA,HLASY,batch
4,1,6,8
4,2,10,8
4,3,133,8
4,4,77,8
4,5,44,8
4,6,182,8
4,7,30,8
5,1,46,12
5,2,11,12
5,3,258,12
5,4,75,12
5,5,228,12
5,6,66,12
5,7,33,12
7,1,87,25
7,2,95,25
7,3,1172,25
7,4,194,25
7,5,169,25
7,6,190,25
7,7,91,25
6,1,132,28
6,2,76,28
6,3,724,28
6,4,338,28
6,5,232,28
6,6,240,28
6,7,84,28
3,1,569,35
3,2,303,35
3,3,3012,35
3,4,454,35
3,5,522,35
3,6,598,35
3,7,460,35
1,1,144,46
1,2,465,46
1,3,1696,46
1,4,652,46
1,5,743,46
1,6,576,46
1,7,401,46
2,1,360,51
2,2,246,51
2,3,2651,51
2,4,487,51
2,5,655,51
2,6,555,51
2,7,621,51
