OKRSEK,STRANA,HLASY,batch
2,1,13,8
2,2,114,8
2,3,23,8
2,4,19,8
2,5,450,8
2,6,80,8
2,7,6,8
2,8,38,8
1,1,113,11
1,2,58,11
1,3,7,11
1,4,1,11
1,5,426,11
1,6,69,11
1,7,51,11
1,8,107,11
4,1,308,19
4,2,98,19
4,3,40,19
4,4,165,19
4,5,1175,19
4,6,348,19
4,7,87,19
4,8,261,19
11,1,415,21
11,2,239,21
11,3,60,21
11,4,156,21
11,5,415,21
11,6,1134,21
11,7,130,21
11,8,165,21
8,1,828,24
8,2,426,24
8,3,147,24
8,4,249,24
8,5,1115,24
8,6,986,24
8,7,161,24
8,8,400,24
10,1,475,26
10,2,196,26
10,3,124,26
10,4,246,26
10,5,1076,26
10,6,836,26
10,7,214,26
10,8,632,26
7,1,955,29
7,2,746,29
7,3,92,29
7,4,110,29
7,5,590,29
7,6,677,29
7,7,211,29
7,8,553,29
3,1,329,35
3,2,306,35
3,3,126,35
3,4,227,35
3,5,611,35
3,6,280,35
3,7,479,35
3,8,168,35
6,1,1649,37
6,2,1012,37
6,3,219,37
6,4,210,37
6,5,2496,37
6,6,2633,37
6,7,482,37
6,8,1065,37
9,1,1435,42
9,2,1013,42
9,3,268,42
9,4,485,42
9,5,1912,42
9,6,1915,42
9,7,408,42
9,8,1058,42
5,1,1267,45
5,2,578,45
5,3,158,45
5,4,398,45
5,5,1290,45
5,6,1767,45
5,7,310,45
5,8,814,45
