OKRSEK,STRANA,HLASY,batch
16,1,91,13
16,2,379,13
16,3,121,13
16,4,113,13
16,5,149,13
16,6,73,13
16,7,218,13
16,8,54,13
11,1,42,14
11,2,391,14
11,3,107,14
11,4,68,14
11,5,89,14
11,6,82,14
11,7,210,14
11,8,103,14
9,1,164,16
9,2,187,16
9,3,93,16
9,4,57,16
9,5,7,16
9,6,23,16
9,7,98,16
9,8,37,16
17,1,68,19
17,2,139,19
17,3,50,19
17,4,40,19
17,5,95,19
17,6,41,19
17,7,131,19
17,8,243,19
13,1,89,23
13,2,568,23
13,3,97,23
13,4,169,23
13,5,177,23
13,6,92,23
13,7,188,23
13,8,40,23
8,1,188,24
8,2,412,24
8,3,163,24
8,4,47,24
8,5,238,24
8,6,74,24
8,7,372,24
8,8,213,24
12,1,123,26
12,2,570,26
12,3,260,26
12,4,126,26
12,5,172,26
12,6,232,26
12,7,477,26
12,8,410,26
14,1,109,28
14,2,642,28
14,3,62,28
14,4,248,28
14,5,136,28
14,6,154,28
14,7,222,28
14,8,322,28
3,1,613,33
3,2,1365,33
3,3,517,33
3,4,206,33
3,5,583,33
3,6,548,33
3,7,1541,33
3,8,331,33
15,1,154,40
15,2,474,40
15,3,182,40
15,4,169,40
15,5,169,40
15,6,94,40
15,7,797,40
15,8,313,40
6,1,378,40
6,2,640,40
6,3,527,40
6,4,311,40
6,5,104,40
6,6,483,40
6,7,598,40
6,8,229,40
10,1,639,43
10,2,587,43
10,3,430,43
10,4,124,43
10,5,53,43
10,6,276,43
10,7,714,43
10,8,333,43
7,1,223,44
7,2,529,44
7,3,128,44
7,4,75,44
7,5,309,44
7,6,428,44
7,7,364,44
7,8,269,44
5,1,922,48
5,2,1515,48
5,3,695,48
5,4,418,48
5,5,699,48
5,6,756,48
5,7,1492,48
5,8,577,48
2,1,948,50
2,2,1195,50
2,3,528,50
2,4,302,50
2,5,625,50
2,6,554,50
2,7,1230,50
2,8,308,50
1,1,1257,51
1,2,2013,51
1,3,1221,51
1,4,745,51
1,5,442,51
1,6,757,51
1,7,1434,51
1,8,680,51
4,1,1127,65
4,2,2395,65
4,3,1004,65
4,4,478,65
4,5,983,65
4,6,1324,65
4,7,1737,65
4,8,1116,65
