OKRSEK,STRANA,HLASY,batch
4005,1,1645,34
4005,2,401,34
4005,3,170,34
4005,4,1070,34
4005,5,802,34
4005,6,245,34
4005,7,9,34
4005,8,1425,34
4005,9,103,34
4005,10,377,34
4005,11,337,34
4005,12,266,34
4005,13,79,34
4009,1,1316,38
4009,2,813,38
4009,3,110,38
4009,4,599,38
4009,5,467,38
4009,6,264,38
4009,7,7,38
4009,8,1095,38
4009,9,211,38
4009,10,455,38
4009,11,378,38
4009,12,336,38
4009,13,127,38
4007,1,1118,38
4007,2,667,38
4007,3,57,38
4007,4,964,38
4007,5,801,38
4007,6,300,38
4007,7,16,38
4007,8,1924,38
4007,9,280,38
4007,10,384,38
4007,11,272,38
4007,12,368,38
4007,13,143,38
4024,1,837,41
4024,2,225,41
4024,3,2,41
4024,4,674,41
4024,5,1084,41
4024,6,240,41
4024,7,7,41
4024,8,1108,41
4024,9,248,41
4024,10,370,41
4024,11,193,41
4024,12,61,41
4024,13,219,41
4006,1,839,46
4006,2,241,46
4006,3,32,46
4006,4,466,46
4006,5,392,46
4006,6,147,46
4006,7,30,46
4006,8,820,46
4006,9,140,46
4006,10,262,46
4006,11,167,46
4006,12,192,46
4006,13,4,46
4004,1,2013,52
4004,2,307,52
4004,3,5,52
4004,4,777,52
4004,5,706,52
4004,6,257,52
4004,7,170,52
4004,8,1951,52
4004,9,407,52
4004,10,600,52
4004,11,460,52
4004,12,259,52
4004,13,291,52
4010,1,1884,53
4010,2,596,53
4010,3,166,53
4010,4,851,53
4010,5,1114,53
4010,6,405,53
4010,7,2,53
4010,8,1622,53
4010,9,293,53
4010,10,656,53
4010,11,454,53
4010,12,273,53
4010,13,150,53
4008,1,1253,56
4008,2,211,56
4008,3,10,56
4008,4,1069,56
4008,5,400,56
4008,6,136,56
4008,7,11,56
4008,8,1678,56
4008,9,398,56
4008,10,473,56
4008,11,331,56
4008,12,168,56
4008,13,57,56
4019,1,1397,57
4019,2,458,57
4019,3,57,57
4019,4,1358,57
4019,5,893,57
4019,6,307,57
4019,7,7,57
4019,8,2103,57
4019,9,395,57
4019,10,591,57
4019,11,661,57
4019,12,425,57
4019,13,232,57
4013,1,1263,57
4013,2,688,57
4013,3,114,57
4013,4,990,57
4013,5,901,57
4013,6,186,57
4013,7,41,57
4013,8,1977,57
4013,9,379,57
4013,10,177,57
4013,11,304,57
4013,12,198,57
4013,13,118,57
4012,1,1217,58
4012,2,461,58
4012,3,5,58
4012,4,779,58
4012,5,622,58
4012,6,296,58
4012,7,32,58
4012,8,2578,58
4012,9,402,58
4012,10,595,58
4012,11,286,58
4012,12,196,58
4012,13,153,58
4001,1,1263,60
4001,2,382,60
4001,3,8,60
4001,4,1280,60
4001,5,711,60
4001,6,190,60
4001,7,58,60
4001,8,1397,60
4001,9,139,60
4001,10,221,60
4001,11,440,60
4001,12,268,60
4001,13,293,60
4016,1,682,65
4016,2,333,65
4016,3,34,65
4016,4,968,65
4016,5,537,65
4016,6,175,65
4016,7,11,65
4016,8,1046,65
4016,9,335,65
4016,10,317,65
4016,11,187,65
4016,12,99,65
4016,13,151,65
4020,1,1277,70
4020,2,231,70
4020,3,123,70
4020,4,1102,70
4020,5,688,70
4020,6,415,70
4020,7,30,70
4020,8,2167,70
4020,9,401,70
4020,10,481,70
4020,11,674,70
4020,12,299,70
4020,13,103,70
4002,1,778,73
4002,2,239,73
4002,3,50,73
4002,4,1146,73
4002,5,531,73
4002,6,111,73
4002,7,7,73
4002,8,2112,73
4002,9,160,73
4002,10,155,73
4002,11,334,73
4002,12,160,73
4002,13,178,73
4018,1,1092,73
4018,2,434,73
4018,3,51,73
4018,4,913,73
4018,5,512,73
4018,6,118,73
4018,7,6,73
4018,8,1058,73
4018,9,325,73
4018,10,445,73
4018,11,287,73
4018,12,109,73
4018,13,24,73
4011,1,1252,74
4011,2,254,74
4011,3,135,74
4011,4,943,74
4011,5,1112,74
4011,6,309,74
4011,7,30,74
4011,8,1998,74
4011,9,390,74
4011,10,1007,74
4011,11,455,74
4011,12,229,74
4011,13,123,74
4021,1,1714,75
4021,2,332,75
4021,3,4,75
4021,4,1323,75
4021,5,685,75
4021,6,422,75
4021,7,6,75
4021,8,1663,75
4021,9,330,75
4021,10,569,75
4021,11,691,75
4021,12,200,75
4021,13,78,75
4003,1,819,76
4003,2,279,76
4003,3,29,76
4003,4,1024,76
4003,5,317,76
4003,6,34,76
4003,7,256,76
4003,8,1398,76
4003,9,352,76
4003,10,512,76
4003,11,356,76
4003,12,158,76
4003,13,250,76
4015,1,1304,80
4015,2,298,80
4015,3,3,80
4015,4,1595,80
4015,5,450,80
4015,6,113,80
4015,7,83,80
4015,8,1758,80
4015,9,371,80
4015,10,601,80
4015,11,358,80
4015,12,194,80
4015,13,151,80
4017,1,1406,86
4017,2,355,86
4017,3,103,86
4017,4,1030,86
4017,5,477,86
4017,6,273,86
4017,7,33,86
4017,8,1340,86
4017,9,270,86
4017,10,492,86
4017,11,260,86
4017,12,142,86
4017,13,157,86
4022,1,3750,89
4022,2,433,89
4022,3,34,89
4022,4,938,89
4022,5,1606,89
4022,6,1302,89
4022,7,19,89
