OKRSEK,STRANA,HLASY,batch
4,1,28,14
4,2,80,14
4,3,62,14
4,4,35,14
4,5,76,14
4,6,59,14
4,7,52,14
4,8,20,14
4,9,37,14
8,1,77,16
8,2,33,16
8,3,24,16
8,4,31,16
8,5,133,16
8,6,119,16
8,7,34,16
8,8,31,16
8,9,169,16
9,1,9,17
9,2,65,17
9,3,3,17
9,4,0,17
9,5,73,17
9,6,8,17
9,7,1,17
9,8,70,17
9,9,55,17
7,1,61,18
7,2,180,18
7,3,12,18
7,4,14,18
7,5,89,18
7,6,76,18
7,7,45,18
7,8,30,18
7,9,48,18
10,1,12,18
10,2,32,18
10,3,5,18
10,4,2,18
10,5,72,18
10,6,81,18
10,7,18,18
10,8,46,18
10,9,135,18
5,1,59,33
5,2,121,33
5,3,12,33
5,4,58,33
5,5,67,33
5,6,226,33
5,7,110,33
5,8,53,33
5,9,228,33
6,1,31,41
6,2,88,41
6,3,45,41
6,4,52,41
6,5,38,41
6,6,43,41
6,7,5,41
6,8,20,41
6,9,32,41
2,1,548,47
2,2,802,47
2,3,742,47
2,4,344,47
2,5,625,47
2,6,521,47
2,7,551,47
2,8,262,47
2,9,424,47
3,1,1134,66
3,2,1226,66
3,3,737,66
3,4,406,66
3,5,1288,66
3,6,1187,66
3,7,398,66
3,8,373,66
3,9,705,66
1,1,733,70
1,2,903,70
1,3,572,70
1,4,230,70
1,5,844,70
1,6,735,70
1,7,642,70
1,8,223,70
1,9,551,70
