OKRSEK,STRANA,HLASY,batch
2,1,282,40
2,2,424,40
2,3,367,40
2,4,1447,40
2,5,224,40
2,6,714,40
2,7,440,40
2,8,642,40
2,9,352,40
2,10,674,40
2,11,405,40
2,12,219,40
1,1,386,40
1,2,354,40
1,3,560,40
1,4,2010,40
1,5,324,40
1,6,785,40
1,7,247,40
1,8,883,40
1,9,261,40
1,10,585,40
1,11,294,40
1,12,707,40
3,1,524,41
3,2,648,41
3,3,696,41
3,4,1856,41
3,5,529,41
3,6,887,41
3,7,536,41
3,8,532,41
3,9,426,41
3,10,767,41
3,11,445,41
3,12,551,41
5,1,329,49
5,2,228,49
5,3,260,49
5,4,1869,49
5,5,744,49
5,6,601,49
5,7,302,49
5,8,511,49
5,9,131,49
5,10,1027,49
5,11,211,49
5,12,593,49
4,1,594,56
4,2,459,56
4,3,865,56
4,4,3080,56
4,5,352,56
4,6,1164,56
4,7,554,56
4,8,1541,56
4,9,394,56
4,10,899,56
4,11,377,56
4,12,1041,56
6,1,469,64
6,2,343,64
6,3,669,64
6,4,2321,64
6,5,205,64
6,6,1298,64
6,7,209,64
6,8,1056,64
6,9,552,64
6,10,780,64
6,11,638,64
6,12,608,64
