OKRSEK,STRANA,HLASY,batch
21,1,5,10
21,2,82,10
21,3,120,10
21,4,264,10
21,5,116,10
21,6,167,10
21,7,29,10
21,8,4,10
21,9,57,10
20,1,62,15
20,2,36,15
20,3,37,15
20,4,133,15
20,5,203,15
20,6,356,15
20,7,32,15
20,8,38,15
20,9,238,15
7,1,655,31
7,2,691,31
7,3,804,31
7,4,357,31
7,5,225,31
7,6,1332,31
7,7,465,31
7,8,462,31
7,9,819,31
1,1,447,32
1,2,587,32
1,3,964,32
1,4,596,32
1,5,319,32
1,6,1115,32
1,7,677,32
1,8,542,32
1,9,630,32
5,1,748,33
5,2,736,33
5,3,634,33
5,4,928,33
5,5,351,33
5,6,1294,33
5,7,794,33
5,8,844,33
5,9,1060,33
4,1,1144,37
4,2,540,37
4,3,1131,37
4,4,678,37
4,5,383,37
4,6,1328,37
4,7,1009,37
4,8,980,37
4,9,827,37
8,1,495,38
8,2,605,38
8,3,735,38
8,4,628,38
8,5,471,38
8,6,868,38
8,7,640,38
8,8,632,38
8,9,720,38
18,1,856,42
18,2,1130,42
18,3,863,42
18,4,693,42
18,5,508,42
18,6,1325,42
18,7,809,42
18,8,441,42
18,9,1330,42
2,1,569,42
2,2,752,42
2,3,941,42
2,4,802,42
2,5,463,42
2,6,1519,42
2,7,807,42
2,8,621,42
2,9,719,42
9,1,481,43
9,2,286,43
9,3,1032,43
9,4,1632,43
9,5,529,43
9,6,733,43
9,7,1151,43
9,8,137,43
9,9,488,43
17,1,520,45
17,2,239,45
17,3,734,45
17,4,631,45
17,5,177,45
17,6,1131,45
17,7,771,45
17,8,334,45
17,9,910,45
10,1,1123,47
10,2,811,47
10,3,1149,47
10,4,832,47
10,5,669,47
10,6,1586,47
10,7,1213,47
10,8,348,47
10,9,883,47
13,1,1075,47
13,2,744,47
13,3,1315,47
13,4,1138,47
13,5,545,47
13,6,1768,47
13,7,830,47
13,8,577,47
13,9,991,47
12,1,633,50
12,2,706,50
12,3,1538,50
12,4,1220,50
12,5,302,50
12,6,1525,50
12,7,921,50
12,8,419,50
12,9,1164,50
6,1,409,58
6,2,440,58
6,3,743,58
6,4,759,58
6,5,741,58
6,6,1338,58
6,7,782,58
6,8,816,58
6,9,943,58
16,1,1549,59
16,2,295,59
16,3,1648,59
16,4,2429,59
16,5,380,59
16,6,1953,59
16,7,1688,59
16,8,586,59
16,9,1224,59
15,1,1220,62
15,2,1083,62
15,3,1526,62
15,4,559,62
15,5,399,62
15,6,2054,62
15,7,1262,62
15,8,818,62
15,9,1215,62
14,1,1286,62
14,2,1059,62
14,3,1718,62
14,4,1713,62
14,5,474,62
14,6,1276,62
14,7,1188,62
14,8,569,62
14,9,1350,62
11,1,922,63
11,2,490,63
11,3,1660,63
11,4,1025,63
11,5,364,63
11,6,980,63
11,7,1451,63
11,8,356,63
11,9,915,63
19,1,730,72
19,2,1208,72
19,3,1339,72
19,4,888,72
19,5,386,72
19,6,1565,72
19,7,1223,72
19,8,492,72
19,9,816,72
3,1,1016,100
3,2,615,100
3,3,1280,100
3,4,1819,100
3,5,582,100
3,6,1418,100
3,7,891,100
3,8,375,100
3,9,726,100
