OKRSEK,STRANA,HLASY,batch
23,1,682,13
23,2,210,13
23,3,422,13
23,4,368,13
23,5,292,13
23,6,514,13
23,7,340,13
23,8,281,13
26,1,512,18
26,2,334,18
26,3,1238,18
26,4,104,18
26,5,205,18
26,6,418,18
26,7,337,18
26,8,221,18
25,1,472,20
25,2,432,20
25,3,517,20
25,4,69,20
25,5,412,20
25,6,180,20
25,7,295,20
25,8,249,20
15,1,1447,23
15,2,937,23
15,3,940,23
15,4,708,23
15,5,342,23
15,6,651,23
15,7,433,23
15,8,430,23
5,1,1516,24
5,2,1507,24
5,3,1343,24
5,4,729,24
5,5,1416,24
5,6,926,24
5,7,633,24
5,8,530,24
8,1,1773,24
8,2,761,24
8,3,934,24
8,4,696,24
8,5,606,24
8,6,799,24
8,7,862,24
8,8,635,24
24,1,2236,25
24,2,672,25
24,3,514,25
24,4,187,25
24,5,261,25
24,6,773,25
24,7,444,25
24,8,314,25
1,1,709,27
1,2,783,27
1,3,727,27
1,4,545,27
1,5,508,27
1,6,409,27
1,7,479,27
1,8,306,27
14,1,1646,29
14,2,1195,29
14,3,1161,29
14,4,1419,29
14,5,847,29
14,6,1114,29
14,7,699,29
14,8,497,29
19,1,789,29
19,2,715,29
19,3,892,29
19,4,328,29
19,5,528,29
19,6,1115,29
19,7,540,29
19,8,395,29
7,1,1266,29
7,2,799,29
7,3,816,29
7,4,671,29
7,5,1072,29
7,6,1158,29
7,7,652,29
7,8,589,29
4,1,953,30
4,2,1079,30
4,3,666,30
4,4,839,30
4,5,896,30
4,6,463,30
4,7,539,30
4,8,285,30
17,1,993,31
17,2,592,31
17,3,979,31
17,4,580,31
17,5,637,31
17,6,374,31
17,7,566,31
17,8,155,31
9,1,1305,33
9,2,740,33
9,3,1034,33
9,4,774,33
9,5,662,33
9,6,487,33
9,7,888,33
9,8,440,33
3,1,1622,34
3,2,636,34
3,3,508,34
3,4,593,34
3,5,693,34
3,6,755,34
3,7,729,34
3,8,279,34
22,1,1827,35
22,2,1273,35
22,3,1267,35
22,4,779,35
22,5,1056,35
22,6,705,35
22,7,751,35
22,8,460,35
13,1,972,36
13,2,1201,36
13,3,809,36
13,4,751,36
13,5,755,36
13,6,534,36
13,7,567,36
13,8,270,36
21,1,1858,36
21,2,692,36
21,3,1542,36
21,4,599,36
21,5,902,36
21,6,501,36
21,7,667,36
21,8,622,36
18,1,1799,37
18,2,817,37
18,3,1488,37
18,4,681,37
18,5,814,37
18,6,1267,37
18,7,1227,37
18,8,395,37
20,1,935,39
20,2,542,39
20,3,622,39
20,4,498,39
20,5,283,39
20,6,507,39
20,7,1261,39
20,8,466,39
11,1,2336,40
11,2,1008,40
11,3,1675,40
11,4,891,40
11,5,876,40
11,6,1164,40
11,7,664,40
11,8,789,40
12,1,2309,40
12,2,1930,40
12,3,1672,40
12,4,1599,40
12,5,1467,40
12,6,1680,40
12,7,1032,40
12,8,698,40
2,1,1331,44
2,2,1127,44
2,3,864,44
2,4,604,44
2,5,633,44
2,6,959,44
2,7,403,44
2,8,369,44
6,1,2024,45
6,2,1202,45
6,3,1162,45
6,4,721,45
6,5,917,45
6,6,620,45
6,7,760,45
6,8,413,45
10,1,1488,46
10,2,818,46
10,3,1074,46
10,4,614,46
10,5,996,46
10,6,531,46
10,7,444,46
10,8,491,46
16,1,1831,47
16,2,990,47
16,3,1191,47
16,4,945,47
16,5,1273,47
16,6,814,47
16,7,861,47
16,8,197,47
