OKRSEK,STRANA,HLASY,batch
56010,1,54,52
56010,2,968,52
56010,3,55,52
56010,4,262,52
56010,5,168,52
56010,6,85,52
56010,7,79,52
56010,8,87,52
56007,1,276,59
56007,2,2195,59
56007,3,393,59
56007,4,280,59
56007,5,728,59
56007,6,361,59
56007,7,349,59
56007,8,91,59
56001,1,520,62
56001,2,2666,62
56001,3,51,62
56001,4,50,62
56001,5,1028,62
56001,6,677,62
56001,7,375,62
56001,8,38,62
56009,1,160,72
56009,2,2107,72
56009,3,198,72
56009,4,85,72
56009,5,752,72
56009,6,351,72
56009,7,153,72
56009,8,50,72
56005,1,486,77
56005,2,2575,77
56005,3,235,77
56005,4,201,77
56005,5,1504,77
56005,6,923,77
56005,7,249,77
56005,8,124,77
56006,1,267,79
56006,2,2199,79
56006,3,315,79
56006,4,138,79
56006,5,938,79
56006,6,458,79
56006,7,328,79
56006,8,23,79
56003,1,368,107
56003,2,2841,107
56003,3,188,107
56003,4,115,107
56003,5,1100,107
56003,6,966,107
56003,7,327,107
56003,8,73,107
56004,1,1045,110
56004,2,6434,110
56004,3,80,110
56004,4,167,110
56004,5,1715,110
56004,6,1047,110
56004,7,791,110
56004,8,137,110
56002,1,515,119
56002,2,4144,119
56002,3,2,119
56002,4,61,119
56002,5,1506,119
56002,6,596,119
56002,7,384,119
56002,8,60,119
56008,1,787,141
56008,2,5223,141
56008,3,177,141
56008,4,172,141
56008,5,1718,141
56008,6,792,141
56008,7,965,141
56008,8,118,141
