OKRSEK,STRANA,HLASY,batch
16,1,474,24
16,2,441,24
16,3,1068,24
16,4,93,24
16,5,238,24
16,6,39,24
16,7,414,24
16,8,479,24
16,9,0,24
16,10,159,24
17,1,216,31
17,2,454,31
17,3,893,31
17,4,45,31
17,5,261,31
17,6,239,31
17,7,92,31
17,8,1440,31
17,9,9,31
17,10,8,31
4,1,491,34
4,2,552,34
4,3,2421,34
4,4,250,34
4,5,636,34
4,6,309,34
4,7,476,34
4,8,1258,34
4,9,21,34
4,10,292,34
14,1,263,34
14,2,683,34
14,3,2958,34
14,4,294,34
14,5,678,34
14,6,299,34
14,7,677,34
14,8,1823,34
14,9,88,34
14,10,1088,34
12,1,358,34
12,2,657,34
12,3,2700,34
12,4,98,34
12,5,811,34
12,6,245,34
12,7,797,34
12,8,762,34
12,9,4,34
12,10,543,34
2,1,176,36
2,2,470,36
2,3,2864,36
2,4,260,36
2,5,475,36
2,6,291,36
2,7,901,36
2,8,506,36
2,9,2,36
2,10,1033,36
7,1,634,37
7,2,1378,37
7,3,2681,37
7,4,244,37
7,5,973,37
7,6,423,37
7,7,903,37
7,8,1225,37
7,9,14,37
7,10,647,37
6,1,512,40
6,2,1057,40
6,3,3376,40
6,4,575,40
6,5,714,40
6,6,269,40
6,7,1318,40
6,8,1384,40
6,9,16,40
6,10,571,40
1,1,287,40
1,2,850,40
1,3,2856,40
1,4,224,40
1,5,692,40
1,6,380,40
1,7,791,40
1,8,1106,40
1,9,13,40
1,10,1083,40
10,1,723,41
10,2,842,41
10,3,1948,41
10,4,173,41
10,5,601,41
10,6,201,41
10,7,731,41
10,8,688,41
10,9,4,41
10,10,279,41
9,1,563,43
9,2,928,43
9,3,1846,43
9,4,95,43
9,5,645,43
9,6,80,43
9,7,656,43
9,8,1252,43
9,9,4,43
9,10,402,43
5,1,517,45
5,2,1029,45
5,3,2599,45
5,4,191,45
5,5,600,45
5,6,214,45
5,7,1317,45
5,8,1096,45
5,9,27,45
5,10,711,45
13,1,432,45
13,2,907,45
13,3,2690,45
13,4,162,45
13,5,725,45
13,6,161,45
13,7,1016,45
13,8,1490,45
13,9,31,45
13,10,645,45
3,1,333,47
3,2,681,47
3,3,1731,47
3,4,73,47
3,5,399,47
3,6,216,47
3,7,725,47
3,8,1083,47
3,9,4,47
3,10,490,47
11,1,780,54
11,2,1330,54
11,3,3854,54
11,4,273,54
11,5,1166,54
11,6,376,54
11,7,1151,54
11,8,1686,54
11,9,13,54
11,10,846,54
15,1,370,56
15,2,450,56
15,3,2414,56
15,4,113,56
15,5,719,56
15,6,276,56
15,7,559,56
15,8,1403,56
15,9,11,56
15,10,565,56
8,1,482,59
8,2,828,59
8,3,2313,59
8,4,282,59
8,5,690,59
8,6,242,59
8,7,673,59
8,8,722,59
8,9,52,59
8,10,371,59
