OKRSEK,STRANA,HLASY,batch
3,1,1,11
3,2,46,11
3,3,28,11
3,4,27,11
3,5,254,11
3,6,110,11
3,7,138,11
3,8,157,11
11,1,63,24
11,2,216,24
11,3,616,24
11,4,488,24
11,5,1781,24
11,6,447,24
11,7,2443,24
11,8,387,24
2,1,7,27
2,2,277,27
2,3,178,27
2,4,101,27
2,5,446,27
2,6,286,27
2,7,381,27
2,8,163,27
12,1,83,29
12,2,105,29
12,3,761,29
12,4,275,29
12,5,2066,29
12,6,522,29
12,7,1950,29
12,8,430,29
7,1,94,30
7,2,446,30
7,3,503,30
7,4,362,30
7,5,1169,30
7,6,587,30
7,7,2139,30
7,8,420,30
4,1,18,31
4,2,369,31
4,3,262,31
4,4,119,31
4,5,458,31
4,6,998,31
4,7,861,31
4,8,123,31
6,1,72,32
6,2,551,32
6,3,953,32
6,4,427,32
6,5,1323,32
6,6,540,32
6,7,2888,32
6,8,646,32
9,1,90,33
9,2,272,33
9,3,505,33
9,4,369,33
9,5,1379,33
9,6,485,33
9,7,2404,33
9,8,357,33
10,1,86,35
10,2,344,35
10,3,852,35
10,4,321,35
10,5,868,35
10,6,644,35
10,7,2691,35
10,8,586,35
15,1,81,40
15,2,296,40
15,3,531,40
15,4,238,40
15,5,1106,40
15,6,958,40
15,7,4510,40
15,8,551,40
8,1,55,45
8,2,340,45
8,3,499,45
8,4,373,45
8,5,962,45
8,6,647,45
8,7,2220,45
8,8,587,45
5,1,88,48
5,2,578,48
5,3,1359,48
5,4,627,48
5,5,2323,48
5,6,989,48
5,7,2187,48
5,8,413,48
14,1,169,50
14,2,529,50
14,3,1959,50
14,4,827,50
14,5,2536,50
14,6,1202,50
14,7,1634,50
14,8,422,50
13,1,98,53
13,2,537,53
13,3,1273,53
13,4,501,53
13,5,2150,53
13,6,1084,53
13,7,2563,53
13,8,610,53
1,1,85,56
1,2,143,56
1,3,657,56
1,4,286,56
1,5,1279,56
1,6,752,56
1,7,1608,56
1,8,100,56
