OKRSEK,STRANA,HLASY,batch
24005,1,98,41
24005,2,514,41
24005,3,190,41
24005,4,413,41
24005,5,180,41
24005,6,158,41
24005,7,209,41
24003,1,477,56
24003,2,321,56
24003,3,716,56
24003,4,4698,56
24003,5,410,56
24003,6,767,56
24003,7,1637,56
24002,1,449,65
24002,2,682,65
24002,3,424,65
24002,4,3483,65
24002,5,635,65
24002,6,661,65
24002,7,1029,65
24004,1,353,67
24004,2,316,67
24004,3,756,67
24004,4,4032,67
24004,5,513,67
24004,6,862,67
24004,7,1277,67
24001,1,502,78
24001,2,353,78
24001,3,1126,78
24001,4,3397,78
24001,5,430,78
24001,6,954,78
24001,7,1142,78
