OKRSEK,STRANA,HLASY,batch
8,1,231,39
8,2,408,39
8,3,1495,39
8,4,2131,39
8,5,526,39
8,6,438,39
8,7,15,39
8,8,251,39
8,9,552,39
8,10,257,39
8,11,1076,39
8,12,773,39
5,1,165,47
5,2,556,47
5,3,1372,47
5,4,630,47
5,5,813,47
5,6,173,47
5,7,24,47
5,8,354,47
5,9,583,47
5,10,296,47
5,11,1070,47
5,12,1139,47
1,1,386,54
1,2,711,54
1,3,1424,54
1,4,1289,54
1,5,493,54
1,6,660,54
1,7,18,54
1,8,282,54
1,9,612,54
1,10,417,54
1,11,1022,54
1,12,578,54
7,1,360,58
7,2,833,58
7,3,2474,58
7,4,1725,58
7,5,714,58
7,6,349,58
7,7,22,58
7,8,423,58
7,9,672,58
7,10,687,58
7,11,1249,58
7,12,1204,58
10,1,426,64
10,2,509,64
10,3,1430,64
10,4,1066,64
10,5,748,64
10,6,471,64
10,7,9,64
10,8,342,64
10,9,1165,64
10,10,358,64
10,11,890,64
10,12,849,64
3,1,865,68
3,2,386,68
3,3,1211,68
3,4,1200,68
3,5,738,68
3,6,321,68
3,7,50,68
3,8,393,68
3,9,519,68
3,10,405,68
3,11,757,68
3,12,736,68
2,1,318,68
2,2,534,68
2,3,1218,68
2,4,1102,68
2,5,474,68
2,6,450,68
2,7,32,68
2,8,248,68
2,9,338,68
2,10,521,68
2,11,803,68
2,12,731,68
9,1,87,72
9,2,233,72
9,3,573,72
9,4,946,72
9,5,258,72
9,6,130,72
9,7,2,72
9,8,157,72
9,9,192,72
9,10,277,72
9,11,606,72
9,12,377,72
6,1,521,94
6,2,288,94
6,3,1574,94
6,4,1367,94
6,5,692,94
6,6,512,94
6,7,25,94
6,8,344,94
6,9,941,94
6,10,330,94
6,11,806,94
6,12,768,94
4,1,357,95
4,2,335,95
4,3,1821,95
4,4,1166,95
4,5,952,95
4,6,532,95
4,7,15,95
4,8,376,95
4,9,642,95
4,10,461,95
4,11,1320,95
4,12,869,95
