OKRSEK,STRANA,HLASY,batch
5,1,110,15
5,2,391,15
5,3,33,15
5,4,16,15
5,5,44,15
5,6,21,15
5,7,18,15
6,1,290,20
6,2,451,20
6,3,218,20
6,4,51,20
6,5,100,20
6,6,65,20
6,7,20,20
7,1,882,21
7,2,782,21
7,3,302,21
7,4,128,21
7,5,214,21
7,6,56,21
7,7,144,21
3,1,499,24
3,2,276,24
3,3,214,24
3,4,15,24
3,5,24,24
3,6,3,24
3,7,24,24
4,1,1245,42
4,2,1460,42
4,3,351,42
4,4,218,42
4,5,373,42
4,6,226,42
4,7,248,42
2,1,1820,53
2,2,2090,53
2,3,492,53
2,4,391,53
2,5,583,53
2,6,205,53
2,7,341,53
1,1,2778,64
1,2,2991,64
1,3,605,64
1,4,714,64
1,5,719,64
1,6,344,64
1,7,642,64
