OKRSEK,STRANA,HLASY,batch
9,1,26,18
9,2,139,18
9,3,324,18
9,4,80,18
9,5,62,18
9,6,96,18
8,1,46,20
8,2,113,20
8,3,214,20
8,4,245,20
8,5,18,20
8,6,83,20
7,1,195,25
7,2,89,25
7,3,652,25
7,4,324,25
7,5,446,25
7,6,181,25
3,1,678,29
3,2,917,29
3,3,1312,29
3,4,1185,29
3,5,1067,29
3,6,995,29
4,1,436,30
4,2,932,30
4,3,790,30
4,4,548,30
4,5,712,30
4,6,748,30
2,1,381,32
2,2,636,32
2,3,877,32
2,4,533,32
2,5,1101,32
2,6,860,32
5,1,557,33
5,2,806,33
5,3,1087,33
5,4,726,33
5,5,958,33
5,6,799,33
1,1,739,38
1,2,1175,38
1,3,1357,38
1,4,862,38
1,5,1796,38
1,6,1540,38
6,1,307,39
6,2,353,39
6,3,1082,39
6,4,332,39
6,5,571,39
6,6,387,39
