OKRSEK,STRANA,HLASY,batch
7,1,75,13
7,2,439,13
7,3,158,13
7,4,27,13
7,5,74,13
6,1,30,16
6,2,91,16
6,3,178,16
6,4,14,16
6,5,40,16
10,1,55,16
10,2,127,16
10,3,125,16
10,4,19,16
10,5,177,16
9,1,18,21
9,2,212,21
9,3,211,21
9,4,5,21
9,5,14,21
5,1,159,26
5,2,919,26
5,3,664,26
5,4,206,26
5,5,239,26
8,1,231,27
8,2,645,27
8,3,1023,27
8,4,207,27
8,5,239,27
2,1,278,28
2,2,1689,28
2,3,1775,28
2,4,433,28
2,5,656,28
3,1,704,32
3,2,1648,32
3,3,2415,32
3,4,625,32
3,5,1005,32
1,1,431,33
1,2,1756,33
1,3,1894,33
1,4,317,33
1,5,515,33
4,1,360,48
4,2,1492,48
4,3,2278,48
4,4,379,48
4,5,920,48
