OKRSEK,STRANA,HLASY,batch
10,1,121,12
10,2,96,12
10,3,23,12
10,4,2,12
10,5,2,12
10,6,70,12
10,7,17,12
9,1,90,13
9,2,7,13
9,3,49,13
9,4,15,13
9,5,0,13
9,6,140,13
9,7,33,13
7,1,0,15
7,2,83,15
7,3,28,15
7,4,0,15
7,5,30,15
7,6,204,15
7,7,0,15
5,1,54,15
5,2,60,15
5,3,64,15
5,4,21,15
5,5,7,15
5,6,157,15
5,7,66,15
12,1,120,16
12,2,57,16
12,3,103,16
12,4,15,16
12,5,39,16
12,6,104,16
12,7,20,16
4,1,6,20
4,2,16,20
4,3,5,20
4,4,41,20
4,5,0,20
4,6,32,20
4,7,2,20
6,1,88,23
6,2,26,23
6,3,50,23
6,4,6,23
6,5,19,23
6,6,68,23
6,7,18,23
11,1,8,25
11,2,57,25
11,3,59,25
11,4,48,25
11,5,13,25
11,6,225,25
11,7,1,25
8,1,231,26
8,2,60,26
8,3,63,26
8,4,0,26
8,5,84,26
8,6,62,26
8,7,42,26
1,1,288,38
1,2,746,38
1,3,484,38
1,4,169,38
1,5,148,38
1,6,1331,38
1,7,238,38
2,1,640,56
2,2,1135,56
2,3,758,56
2,4,204,56
2,5,185,56
2,6,2276,56
2,7,477,56
3,1,396,94
3,2,591,94
3,3,539,94
3,4,128,94
3,5,117,94
3,6,1700,94
3,7,209,94
