OKRSEK,STRANA,HLASY,batch
22008,1,2711,67
22008,2,1074,67
22008,3,530,67
22008,4,342,67
22008,5,130,67
22008,6,1631,67
22008,7,599,67
22005,1,2537,73
22005,2,5189,73
22005,3,970,73
22005,4,312,73
22005,5,320,73
22005,6,1929,73
22005,7,1469,73
22002,1,1894,76
22002,2,5694,76
22002,3,1466,76
22002,4,168,76
22002,5,250,76
22002,6,2242,76
22002,7,1331,76
22006,1,1593,92
22006,2,6684,92
22006,3,1125,92
22006,4,124,92
22006,5,114,92
22006,6,1860,92
22006,7,845,92
22004,1,3372,94
22004,2,3841,94
22004,3,1395,94
22004,4,172,94
22004,5,204,94
22004,6,2408,94
22004,7,1250,94
22007,1,2592,104
22007,2,2326,104
22007,3,1655,104
22007,4,39,104
22007,5,249,104
22007,6,2302,104
22007,7,837,104
22001,1,1849,119
22001,2,3345,119
22001,3,1028,119
22001,4,623,119
22001,5,438,119
22001,6,3304,119
22001,7,1233,119
22003,1,3616,131
22003,2,3418,131
22003,3,1842,131
22003,4,275,131
22003,5,206,131
22003,6,3495,131
22003,7,745,131
