OKRSEK,STRANA,HLASY,batch
2,1,32,17
2,2,1270,17
2,3,367,17
2,4,438,17
2,5,335,17
2,6,413,17
2,7,246,17
14,1,27,21
14,2,454,21
14,3,81,21
14,4,306,21
14,5,37,21
14,6,86,21
14,7,254,21
6,1,85,25
6,2,2095,25
6,3,444,25
6,4,315,25
6,5,460,25
6,6,561,25
6,7,354,25
5,1,31,25
5,2,713,25
5,3,255,25
5,4,436,25
5,5,236,25
5,6,337,25
5,7,285,25
4,1,189,33
4,2,1664,33
4,3,237,33
4,4,483,33
4,5,733,33
4,6,358,33
4,7,154,33
10,1,46,36
10,2,2133,36
10,3,255,36
10,4,492,36
10,5,706,36
10,6,360,36
10,7,142,36
12,1,71,38
12,2,1560,38
12,3,347,38
12,4,392,38
12,5,766,38
12,6,268,38
12,7,138,38
13,1,31,39
13,2,655,39
13,3,162,39
13,4,284,39
13,5,474,39
13,6,117,39
13,7,32,39
8,1,111,41
8,2,1972,41
8,3,488,41
8,4,831,41
8,5,1095,41
8,6,752,41
8,7,534,41
1,1,144,47
1,2,2133,47
1,3,666,47
1,4,339,47
1,5,750,47
1,6,660,47
1,7,349,47
11,1,106,52
11,2,2376,52
11,3,498,52
11,4,754,52
11,5,811,52
11,6,364,52
11,7,275,52
9,1,114,55
9,2,2392,55
9,3,556,55
9,4,396,55
9,5,575,55
9,6,942,55
9,7,357,55
7,1,94,56
7,2,2826,56
7,3,507,56
7,4,275,56
7,5,1240,56
7,6,900,56
7,7,449,56
3,1,135,67
3,2,2594,67
3,3,500,67
3,4,457,67
3,5,626,67
3,6,630,67
3,7,357,67
