OKRSEK,STRANA,HLASY,batch
11,1,117,21
11,2,363,21
11,3,492,21
11,4,86,21
11,5,11,21
15,1,852,23
15,2,1445,23
15,3,2888,23
15,4,282,23
15,5,208,23
13,1,626,27
13,2,332,27
13,3,314,27
13,4,70,27
13,5,33,27
14,1,798,28
14,2,840,28
14,3,2581,28
14,4,195,28
14,5,293,28
12,1,286,32
12,2,199,32
12,3,898,32
12,4,144,32
12,5,1,32
6,1,1052,36
6,2,2244,36
6,3,4431,36
6,4,976,36
6,5,375,36
8,1,701,53
8,2,1833,53
8,3,4834,53
8,4,696,53
8,5,144,53
5,1,1975,54
5,2,4413,54
5,3,7175,54
5,4,1321,54
5,5,325,54
3,1,1056,55
3,2,3413,55
3,3,4331,55
3,4,842,55
3,5,301,55
1,1,2167,55
1,2,3623,55
1,3,7319,55
1,4,859,55
1,5,201,55
10,1,1623,59
10,2,2490,59
10,3,7751,59
10,4,956,59
10,5,433,59
9,1,1830,64
9,2,2993,64
9,3,6784,64
9,4,649,64
9,5,404,64
7,1,1375,65
7,2,2443,65
7,3,5312,65
7,4,813,65
7,5,207,65
2,1,1709,78
2,2,2500,78
2,3,7954,78
2,4,1023,78
2,5,373,78
4,1,835,82
4,2,3000,82
4,3,5494,82
4,4,1214,82
4,5,376,82
