OKRSEK,STRANA,HLASY,batch
2004,1,294,41
2004,2,265,41
2004,3,295,41
2004,4,123,41
2004,5,5,41
2004,6,1309,41
2004,7,138,41
2004,8,353,41
2004,9,138,41
2004,10,531,41
2019,1,388,42
2019,2,95,42
2019,3,116,42
2019,4,264,42
2019,5,2,42
2019,6,1161,42
2019,7,248,42
2019,8,326,42
2019,9,134,42
2019,10,249,42
2012,1,321,45
2012,2,258,45
2012,3,415,45
2012,4,124,45
2012,5,6,45
2012,6,985,45
2012,7,410,45
2012,8,361,45
2012,9,234,45
2012,10,610,45
2009,1,129,47
2009,2,7,47
2009,3,117,47
2009,4,57,47
2009,5,6,47
2009,6,159,47
2009,7,43,47
2009,8,42,47
2009,9,45,47
2009,10,69,47
2011,1,308,47
2011,2,227,47
2011,3,329,47
2011,4,106,47
2011,5,19,47
2011,6,1215,47
2011,7,204,47
2011,8,295,47
2011,9,195,47
2011,10,318,47
2005,1,279,50
2005,2,161,50
2005,3,97,50
2005,4,92,50
2005,5,4,50
2005,6,1129,50
2005,7,124,50
2005,8,266,50
2005,9,147,50
2005,10,289,50
2017,1,362,52
2017,2,311,52
2017,3,297,52
2017,4,273,52
2017,5,2,52
2017,6,2167,52
2017,7,289,52
2017,8,344,52
2017,9,203,52
2017,10,364,52
2018,1,447,52
2018,2,237,52
2018,3,239,52
2018,4,89,52
2018,5,16,52
2018,6,1730,52
2018,7,278,52
2018,8,144,52
2018,9,147,52
2018,10,419,52
2007,1,420,54
2007,2,152,54
2007,3,317,54
2007,4,140,54
2007,5,2,54
2007,6,1320,54
2007,7,222,54
2007,8,116,54
2007,9,59,54
2007,10,313,54
2003,1,540,55
2003,2,205,55
2003,3,311,55
2003,4,97,55
2003,5,11,55
2003,6,1200,55
2003,7,346,55
2003,8,141,55
2003,9,104,55
2003,10,560,55
2010,1,541,60
2010,2,126,60
2010,3,468,60
2010,4,536,60
2010,5,5,60
2010,6,1332,60
2010,7,176,60
2010,8,212,60
2010,9,110,60
2010,10,535,60
2006,1,363,60
2006,2,264,60
2006,3,343,60
2006,4,200,60
2006,5,16,60
2006,6,1303,60
2006,7,406,60
2006,8,311,60
2006,9,122,60
2006,10,440,60
2014,1,407,61
2014,2,342,61
2014,3,249,61
2014,4,238,61
2014,5,13,61
2014,6,895,61
2014,7,144,61
2014,8,198,61
2014,9,382,61
2014,10,308,61
2015,1,676,63
2015,2,335,63
2015,3,323,63
2015,4,173,63
2015,5,29,63
2015,6,1211,63
2015,7,350,63
2015,8,319,63
2015,9,220,63
2015,10,363,63
2002,1,527,64
2002,2,128,64
2002,3,241,64
2002,4,94,64
2002,5,6,64
2002,6,1301,64
2002,7,306,64
2002,8,182,64
2002,9,106,64
2002,10,349,64
2001,1,1008,66
2001,2,169,66
2001,3,713,66
2001,4,389,66
2001,5,22,66
2001,6,1223,66
2001,7,316,66
2001,8,126,66
2001,9,248,66
2001,10,655,66
2008,1,411,79
2008,2,155,79
2008,3,311,79
2008,4,310,79
2008,5,6,79
2008,6,1192,79
2008,7,285,79
2008,8,310,79
2008,9,160,79
2008,10,382,79
2016,1,408,104
2016,2,315,104
2016,3,269,104
2016,4,108,104
2016,5,7,104
2016,6,1466,104
2016,7,218,104
2016,8,296,104
2016,9,76,104
2016,10,468,104
2013,1,792,105
2013,2,158,105
2013,3,491,105
2013,4,244,105
2013,5,45,105
2013,6,1096,105
2013,7,514,105
2013,8,199,105
2013,9,114,105
2013,10,669,105
