OKRSEK,STRANA,HLASY,batch
1,1,123,46
1,2,76,46
1,3,142,46
1,4,809,46
1,5,171,46
1,6,257,46
1,7,372,46
1,8,204,46
4,1,356,50
4,2,394,50
4,3,248,50
4,4,1911,50
4,5,1158,50
4,6,680,50
4,7,990,50
4,8,986,50
11,1,238,53
11,2,350,53
11,3,458,53
11,4,1002,53
11,5,663,53
11,6,409,53
11,7,1371,53
11,8,955,53
7,1,828,54
7,2,611,54
7,3,303,54
7,4,1968,54
7,5,1669,54
7,6,652,54
7,7,1422,54
7,8,1458,54
2,1,148,57
2,2,180,57
2,3,137,57
2,4,782,57
2,5,851,57
2,6,639,57
2,7,784,57
2,8,307,57
3,1,705,65
3,2,587,65
3,3,279,65
3,4,2638,65
3,5,1083,65
3,6,1004,65
3,7,1537,65
3,8,987,65
10,1,384,79
10,2,470,79
10,3,243,79
10,4,1242,79
10,5,958,79
10,6,885,79
10,7,1396,79
10,8,847,79
6,1,570,83
6,2,375,83
6,3,236,83
6,4,1981,83
6,5,1297,83
6,6,799,83
6,7,998,83
6,8,1232,83
8,1,404,102
8,2,281,102
8,3,299,102
8,4,1441,102
8,5,815,102
8,6,621,102
8,7,1422,102
8,8,874,102
5,1,812,106
5,2,511,106
5,3,460,106
5,4,1803,106
5,5,1071,106
5,6,893,106
5,7,1369,106
5,8,937,106
12,1,427,107
12,2,262,107
12,3,307,107
12,4,1340,107
12,5,855,107
12,6,897,107
12,7,942,107
12,8,1065,107
9,1,588,112
9,2,512,112
9,3,446,112
9,4,2235,112
9,5,1325,112
9,6,1216,112
9,7,1281,112
9,8,1362,112
