OKRSEK,STRANA,HLASY,batch
7,1,429,5
7,2,52,5
7,3,31,5
7,4,32,5
7,5,42,5
9,1,378,9
9,2,42,9
9,3,93,9
9,4,21,9
9,5,84,9
11,1,386,15
11,2,2,15
11,3,136,15
11,4,56,15
11,5,181,15
10,1,538,18
10,2,19,18
10,3,150,18
10,4,171,18
10,5,348,18
6,1,79,18
6,2,45,18
6,3,37,18
6,4,20,18
6,5,108,18
5,1,469,21
5,2,67,21
5,3,181,21
5,4,85,21
5,5,349,21
1,1,4720,27
1,2,362,27
1,3,1140,27
1,4,935,27
1,5,1276,27
2,1,3638,27
2,2,229,27
2,3,750,27
2,4,600,27
2,5,1069,27
4,1,4614,29
4,2,348,29
4,3,979,29
4,4,622,29
4,5,725,29
8,1,356,36
8,2,15,36
8,3,50,36
8,4,45,36
8,5,270,36
3,1,4387,37
3,2,445,37
3,3,830,37
3,4,508,37
3,5,1336,37
