OKRSEK,STRANA,HLASY,batch
9011,1,291,45
9011,2,155,45
9011,3,1144,45
9011,4,178,45
9011,5,4,45
9011,6,583,45
9011,7,166,45
9011,8,99,45
9011,9,306,45
9029,1,925,46
9029,2,391,46
9029,3,92,46
9029,4,304,46
9029,5,111,46
9029,6,131,46
9029,7,88,46
9029,8,413,46
9029,9,0,46
9001,1,602,49
9001,2,146,49
9001,3,1264,49
9001,4,115,49
9001,5,20,49
9001,6,684,49
9001,7,141,49
9001,8,71,49
9001,9,711,49
9020,1,511,49
9020,2,191,49
9020,3,27,49
9020,4,266,49
9020,5,136,49
9020,6,81,49
9020,7,53,49
9020,8,198,49
9020,9,0,49
9015,1,507,50
9015,2,122,50
9015,3,756,50
9015,4,224,50
9015,5,50,50
9015,6,709,50
9015,7,103,50
9015,8,64,50
9015,9,629,50
9036,1,1173,53
9036,2,456,53
9036,3,0,53
9036,4,602,53
9036,5,153,53
9036,6,23,53
9036,7,100,53
9036,8,524,53
9036,9,117,53
9036,10,77,53
9002,1,332,53
9002,2,144,53
9002,3,391,53
9002,4,91,53
9002,5,20,53
9002,6,354,53
9002,7,190,53
9002,8,51,53
9002,9,543,53
9017,1,2029,54
9017,2,207,54
9017,3,4031,54
9017,4,581,54
9017,5,76,54
9017,6,1291,54
9017,7,123,54
9017,8,144,54
9017,9,524,54
9039,1,876,56
9039,2,372,56
9039,3,2,56
9039,4,670,56
9039,5,73,56
9039,6,3,56
9039,7,73,56
9039,8,267,56
9039,9,104,56
9039,10,140,56
9025,1,1219,57
9025,2,204,57
9025,3,22,57
9025,4,253,57
9025,5,82,57
9025,6,112,57
9025,7,88,57
9025,8,439,57
9025,9,0,57
9013,1,830,59
9013,2,135,59
9013,3,1322,59
9013,4,174,59
9013,5,29,59
9013,6,782,59
9013,7,80,59
9013,8,46,59
9013,9,349,59
9021,1,662,61
9021,2,355,61
9021,3,31,61
9021,4,186,61
9021,5,105,61
9021,6,89,61
9021,7,69,61
9021,8,408,61
9021,9,0,61
9022,1,1009,62
9022,2,553,62
9022,3,22,62
9022,4,411,62
9022,5,195,62
9022,6,84,62
9022,7,82,62
9022,8,389,62
9022,9,0,62
9010,1,619,63
9010,2,185,63
9010,3,1580,63
9010,4,224,63
9010,5,41,63
9010,6,614,63
9010,7,106,63
9010,8,91,63
9010,9,404,63
9014,1,350,64
9014,2,78,64
9014,3,692,64
9014,4,123,64
9014,5,14,64
9014,6,376,64
9014,7,66,64
9014,8,79,64
9014,9,306,64
9031,1,1338,67
9031,2,564,67
9031,3,10,67
9031,4,859,67
9031,5,64,67
9031,6,24,67
9031,7,60,67
9031,8,424,67
9031,9,169,67
9031,10,152,67
9041,1,1675,71
9041,2,744,71
9041,3,6,71
9041,4,738,71
9041,5,152,71
9041,6,27,71
9041,7,104,71
9041,8,679,71
9041,9,148,71
9041,10,112,71
9042,1,1265,73
9042,2,537,73
9042,3,4,73
9042,4,479,73
9042,5,108,73
9042,6,26,73
9042,7,144,73
9042,8,659,73
9042,9,104,73
9042,10,96,73
9012,1,787,73
9012,2,146,73
9012,3,1352,73
9012,4,257,73
9012,5,27,73
9012,6,513,73
9012,7,114,73
9012,8,76,73
9012,9,662,73
9009,1,955,74
9009,2,258,74
9009,3,1973,74
9009,4,412,74
9009,5,94,74
9009,6,886,74
9009,7,230,74
9009,8,197,74
9009,9,766,74
9005,1,877,76
9005,2,200,76
9005,3,1508,76
9005,4,295,76
9005,5,13,76
9005,6,741,76
9005,7,68,76
9005,8,83,76
9005,9,451,76
9035,1,1197,77
9035,2,469,77
9035,3,2,77
9035,4,902,77
9035,5,163,77
9035,6,60,77
9035,7,163,77
9035,8,317,77
9035,9,134,77
9035,10,70,77
9007,1,1205,78
9007,2,1119,78
9007,3,10,78
9007,4,610,78
9007,5,324,78
9007,6,65,78
9007,7,52,78
