OKRSEK,STRANA,HLASY,batch
4,1,236,31
4,2,127,31
4,3,155,31
4,4,74,31
4,5,83,31
4,6,258,31
4,7,211,31
4,8,50,31
4,9,134,31
4,10,126,31
6,1,597,32
6,2,400,32
6,3,360,32
6,4,27,32
6,5,232,32
6,6,805,32
6,7,56,32
6,8,196,32
6,9,269,32
6,10,168,32
3,1,575,34
3,2,50,34
3,3,108,34
3,4,141,34
3,5,361,34
3,6,906,34
3,7,224,34
3,8,368,34
3,9,309,34
3,10,550,34
2,1,1017,39
2,2,310,39
2,3,386,39
2,4,241,39
2,5,569,39
2,6,1700,39
2,7,255,39
2,8,561,39
2,9,493,39
2,10,925,39
7,1,1155,43
7,2,164,43
7,3,558,43
7,4,293,43
7,5,610,43
7,6,2281,43
7,7,413,43
7,8,261,43
7,9,476,43
7,10,585,43
5,1,1924,46
5,2,371,46
5,3,423,46
5,4,119,46
5,5,382,46
5,6,1204,46
5,7,341,46
5,8,687,46
5,9,433,46
5,10,628,46
1,1,1354,57
1,2,51,57
1,3,571,57
1,4,304,57
1,5,1018,57
1,6,1607,57
1,7,295,57
1,8,490,57
1,9,683,57
1,10,552,57
