OKRSEK,STRANA,HLASY,batch
5,1,44,15
5,2,48,15
5,3,288,15
5,4,238,15
5,5,58,15
5,6,48,15
5,7,90,15
7,1,9,16
7,2,74,16
7,3,227,16
7,4,155,16
7,5,87,16
7,6,43,16
7,7,33,16
6,1,29,19
6,2,19,19
6,3,211,19
6,4,68,19
6,5,105,19
6,6,31,19
6,7,43,19
2,1,331,33
2,2,774,33
2,3,1417,33
2,4,1176,33
2,5,958,33
2,6,297,33
2,7,458,33
4,1,297,38
4,2,631,38
4,3,1549,38
4,4,736,38
4,5,754,38
4,6,497,38
4,7,651,38
1,1,165,44
1,2,495,44
1,3,2055,44
1,4,1357,44
1,5,861,44
1,6,283,44
1,7,532,44
3,1,216,51
3,2,509,51
3,3,1478,51
3,4,1339,51
3,5,1040,51
3,6,541,51
3,7,592,51
