OKRSEK,STRANA,HLASY,batch
30,1,137,26
30,2,3,26
30,3,1,26
30,4,4,26
30,5,27,26
30,6,30,26
30,7,27,26
30,8,3,26
30,9,31,26
30,10,115,26
29,1,691,26
29,2,115,26
29,3,181,26
29,4,109,26
29,5,63,26
29,6,92,26
29,7,273,26
29,8,131,26
29,9,105,26
29,10,579,26
18,1,1406,28
18,2,211,28
18,3,645,28
18,4,155,28
18,5,367,28
18,6,471,28
18,7,222,28
18,8,53,28
18,9,143,28
18,10,845,28
7,1,492,29
7,2,179,29
7,3,459,29
7,4,272,29
7,5,280,29
7,6,599,29
7,7,361,29
7,8,45,29
7,9,97,29
7,10,876,29
25,1,978,29
25,2,369,29
25,3,455,29
25,4,113,29
25,5,449,29
25,6,546,29
25,7,802,29
25,8,307,29
25,9,305,29
25,10,1559,29
4,1,1761,32
4,2,334,32
4,3,528,32
4,4,601,32
4,5,91,32
4,6,615,32
4,7,484,32
4,8,343,32
4,9,339,32
4,10,2529,32
3,1,1560,34
3,2,371,34
3,3,514,34
3,4,551,34
3,5,364,34
3,6,933,34
3,7,300,34
3,8,146,34
3,9,266,34
3,10,2134,34
22,1,2160,37
22,2,255,37
22,3,758,37
22,4,361,37
22,5,393,37
22,6,1015,37
22,7,762,37
22,8,491,37
22,9,237,37
22,10,1724,37
21,1,2053,39
21,2,1212,39
21,3,1085,39
21,4,392,39
21,5,368,39
21,6,1033,39
21,7,581,39
21,8,463,39
21,9,489,39
21,10,3352,39
10,1,1430,40
10,2,397,40
10,3,481,40
10,4,132,40
10,5,399,40
10,6,379,40
10,7,614,40
10,8,200,40
10,9,124,40
10,10,985,40
28,1,1489,42
28,2,504,42
28,3,656,42
28,4,97,42
28,5,254,42
28,6,626,42
28,7,688,42
28,8,205,42
28,9,281,42
28,10,1557,42
27,1,1369,43
27,2,622,43
27,3,392,43
27,4,291,43
27,5,364,43
27,6,727,43
27,7,601,43
27,8,457,43
27,9,302,43
27,10,1475,43
17,1,1797,44
17,2,288,44
17,3,928,44
17,4,210,44
17,5,462,44
17,6,1017,44
17,7,435,44
17,8,253,44
17,9,286,44
17,10,3058,44
11,1,1178,44
11,2,418,44
11,3,430,44
11,4,332,44
11,5,197,44
11,6,427,44
11,7,642,44
11,8,219,44
11,9,154,44
11,10,1585,44
13,1,2093,45
13,2,391,45
13,3,290,45
13,4,426,45
13,5,490,45
13,6,845,45
13,7,699,45
13,8,222,45
13,9,241,45
13,10,2121,45
8,1,1495,46
8,2,281,46
8,3,492,46
8,4,202,46
8,5,435,46
8,6,688,46
8,7,674,46
8,8,298,46
8,9,182,46
8,10,1604,46
12,1,1551,48
12,2,383,48
12,3,616,48
12,4,274,48
12,5,365,48
12,6,788,48
12,7,434,48
12,8,235,48
12,9,238,48
12,10,1478,48
26,1,1784,54
26,2,259,54
26,3,696,54
26,4,355,54
26,5,485,54
26,6,818,54
26,7,592,54
26,8,275,54
26,9,231,54
26,10,1792,54
6,1,1454,55
6,2,417,55
6,3,627,55
6,4,220,55
6,5,273,55
6,6,504,55
6,7,622,55
6,8,186,55
6,9,68,55
6,10,1435,55
24,1,1962,57
24,2,592,57
24,3,866,57
24,4,271,57
24,5,337,57
24,6,823,57
24,7,217,57
24,8,380,57
24,9,616,57
24,10,3774,57
16,1,1724,59
16,2,303,59
16,3,319,59
16,4,238,59
16,5,381,59
16,6,706,59
16,7,410,59
16,8,255,59
16,9,138,59
16,10,1391,59
23,1,1830,60
23,2,553,60
23,3,993,60
23,4,376,60
23,5,328,60
23,6,838,60
23,7,956,60
23,8,399,60
23,9,253,60
23,10,1472,60
2,1,1524,61
2,2,419,61
2,3,816,61
2,4,416,61
2,5,537,61
2,6,1414,61
2,7,594,61
2,8,189,61
2,9,192,61
2,10,3117,61
1,1,1223,62
1,2,525,62
1,3,558,62
1,4,262,62
1,5,457,62
1,6,1333,62
1,7,334,62
1,8,446,62
1,9,217,62
1,10,2906,62
19,1,1887,64
19,2,598,64
19,3,815,64
19,4,405,64
19,5,179,64
19,6,698,64
19,7,600,64
19,8,352,64
19,9,253,64
19,10,2598,64
9,1,1140,66
9,2,249,66
9,3,491,66
9,4,123,66
9,5,225,66
9,6,379,66
9,7,605,66
9,8,43,66
9,9,80,66
9,10,1111,66
20,1,1427,67
20,2,410,67
20,3,475,67
20,4,94,67
20,5,341,67
20,6,470,67
20,7,442,67
20,8,221,67
20,9,74,67
20,10,1089,67
15,1,1583,68
15,2,334,68
15,3,647,68
15,4,91,68
15,5,164,68
15,6,809,68
15,7,648,68
15,8,220,68
15,9,135,68
15,10,1322,68
5,1,1322,75
5,2,498,75
5,3,771,75
5,4,421,75
5,5,161,75
5,6,1037,75
5,7,518,75
5,8,251,75
5,9,208,75
5,10,2302,75
14,1,1027,77
14,2,366,77
14,3,891,77
14,4,368,77
14,5,261,77
14,6,1114,77
14,7,608,77
14,8,202,77
14,9,257,77
14,10,1746,77
