OKRSEK,STRANA,HLASY,batch
8,1,314,29
8,2,362,29
8,3,120,29
8,4,238,29
8,5,30,29
8,6,121,29
8,7,54,29
8,8,130,29
8,9,64,29
7,1,312,36
7,2,797,36
7,3,40,36
7,4,557,36
7,5,125,36
7,6,109,36
7,7,409,36
7,8,83,36
7,9,290,36
4,1,199,42
4,2,539,42
4,3,147,42
4,4,527,42
4,5,83,42
4,6,104,42
4,7,276,42
4,8,166,42
4,9,151,42
3,1,284,44
3,2,723,44
3,3,239,44
3,4,515,44
3,5,144,44
3,6,264,44
3,7,678,44
3,8,100,44
3,9,159,44
1,1,534,54
1,2,693,54
1,3,416,54
1,4,973,54
1,5,410,54
1,6,645,54
1,7,1109,54
1,8,337,54
1,9,299,54
5,1,379,61
5,2,456,61
5,3,228,61
5,4,1143,61
5,5,354,61
5,6,347,61
5,7,498,61
5,8,207,61
5,9,65,61
6,1,1561,69
6,2,1580,69
6,3,197,69
6,4,632,69
6,5,290,69
6,6,389,69
6,7,438,69
6,8,434,69
6,9,396,69
2,1,931,81
2,2,1720,81
2,3,1136,81
2,4,1743,81
2,5,614,81
2,6,1565,81
2,7,1888,81
2,8,280,81
2,9,765,81
9,1,1076,86
9,2,1180,86
9,3,1217,86
9,4,1587,86
9,5,287,86
9,6,1524,86
9,7,1518,86
9,8,385,86
9,9,322,86
