OKRSEK,STRANA,HLASY,batch
26001,1,3445,75
26001,2,209,75
26001,3,1764,75
26001,4,2411,75
26001,5,557,75
26001,6,888,75
26001,7,1498,75
26001,8,129,75
26004,1,2175,92
26004,2,185,92
26004,3,2643,92
26004,4,2015,92
26004,5,143,92
26004,6,617,92
26004,7,361,92
26004,8,222,92
26002,1,3304,100
26002,2,163,100
26002,3,1988,100
26002,4,2443,100
26002,5,210,100
26002,6,951,100
26002,7,942,100
26002,8,208,100
26003,1,4147,105
26003,2,230,105
26003,3,2817,105
26003,4,3016,105
26003,5,332,105
26003,6,980,105
26003,7,1025,105
26003,8,103,105
26005,1,5433,111
26005,2,244,111
26005,3,2746,111
26005,4,2484,111
26005,5,381,111
26005,6,815,111
26005,7,339,111
26005,8,89,111
26006,1,5986,117
26006,2,60,117
26006,3,6622,117
26006,4,2997,117
26006,5,325,117
26006,6,408,117
26006,7,367,117
26006,8,125,117
