OKRSEK,STRANA,HLASY,batch
12,1,57,21
12,2,161,21
12,3,84,21
12,4,265,21
12,5,21,21
12,6,58,21
12,7,90,21
12,8,423,21
12,9,25,21
12,10,52,21
9,1,93,24
9,2,420,24
9,3,37,24
9,4,586,24
9,5,146,24
9,6,129,24
9,7,196,24
9,8,740,24
9,9,153,24
9,10,261,24
6,1,194,27
6,2,564,27
6,3,226,27
6,4,707,27
6,5,475,27
6,6,118,27
6,7,292,27
6,8,1445,27
6,9,273,27
6,10,556,27
1,1,156,32
1,2,713,32
1,3,190,32
1,4,606,32
1,5,265,32
1,6,172,32
1,7,460,32
1,8,1791,32
1,9,417,32
1,10,624,32
11,1,140,33
11,2,274,33
11,3,85,33
11,4,207,33
11,5,77,33
11,6,107,33
11,7,288,33
11,8,646,33
11,9,160,33
11,10,108,33
7,1,179,33
7,2,586,33
7,3,323,33
7,4,465,33
7,5,257,33
7,6,114,33
7,7,301,33
7,8,1885,33
7,9,260,33
7,10,312,33
13,1,23,34
13,2,388,34
13,3,105,34
13,4,448,34
13,5,77,34
13,6,33,34
13,7,163,34
13,8,359,34
13,9,47,34
13,10,114,34
3,1,155,41
3,2,581,41
3,3,142,41
3,4,349,41
3,5,257,41
3,6,197,41
3,7,413,41
3,8,1672,41
3,9,238,41
3,10,264,41
4,1,111,41
4,2,434,41
4,3,240,41
4,4,603,41
4,5,321,41
4,6,369,41
4,7,296,41
4,8,2141,41
4,9,273,41
4,10,603,41
2,1,209,46
2,2,625,46
2,3,162,46
2,4,487,46
2,5,212,46
2,6,393,46
2,7,466,46
2,8,1084,46
2,9,302,46
2,10,306,46
5,1,152,47
5,2,695,47
5,3,382,47
5,4,681,47
5,5,355,47
5,6,200,47
5,7,535,47
5,8,1691,47
5,9,259,47
5,10,516,47
10,1,117,47
10,2,369,47
10,3,77,47
10,4,718,47
10,5,528,47
10,6,140,47
10,7,183,47
10,8,1084,47
10,9,209,47
10,10,167,47
8,1,131,47
8,2,405,47
8,3,97,47
8,4,414,47
8,5,339,47
8,6,213,47
8,7,334,47
8,8,994,47
8,9,163,47
8,10,396,47
