gain,STRANA,counted
4.076939246270178,1,100.0
17.688270251946673,2,100.0
16.77110378262064,3,100.0
7.816581961972227,4,100.0
4.547543854465735,5,100.0
18.737163257117246,6,100.0
27.15804184918832,7,100.0
3.0829646897696588,8,100.0
0.12139110664932894,9,100.0
