gain,STRANA,counted
19.912163169377106,1,79.0
10.404041599608707,2,79.0
11.05658922487885,3,79.0
7.3831869536456765,4,79.0
29.600630330860234,5,79.0
7.58999535643755,6,79.0
10.22018288401829,7,79.0
2.0694514309431686,8,79.0
1.763759050230423,9,79.0
