gain,STRANA,counted
12.770126531437736,1,98.0
0.8721264656305053,2,98.0
0.010503017663448862,3,98.0
1.8915352517563795,4,98.0
11.593751094522787,5,98.0
5.860015435929846,6,98.0
6.616141010367925,7,98.0
33.77923244209012,8,98.0
5.426969033203335,9,98.0
3.8563593159516767,10,98.0
0.6594059736874273,11,98.0
1.4399239561465786,12,98.0
14.518732080986041,13,98.0
0.7051783906261941,14,98.0
