gain,STRANA,counted
1.7157229563833674,1,24.0
27.172808101223744,2,24.0
6.239648691623828,3,24.0
27.749531863094024,4,24.0
13.635396517727102,5,24.0
8.7929086224175,6,24.0
1.6735677829947115,7,24.0
1.5052892314637842,8,24.0
1.307467826546309,9,24.0
10.207658406525631,10,24.0
