gain,STRANA,counted
2.696689941804356,1,100.0
2.316825451203814,2,100.0
12.297426529803518,3,100.0
1.3111347775343734,4,100.0
4.001181263608524,5,100.0
20.284061808583377,6,100.0
16.861076243102556,7,100.0
24.958801086835628,8,100.0
15.272802897523851,9,100.0
