gain,STRANA,counted
6.048203888833801,1,66.0
0.9532068185606989,2,66.0
7.274644670779952,3,66.0
6.1099042705786974,4,66.0
16.737936939478583,5,66.0
1.7124681889485553,6,66.0
9.98256151951478,7,66.0
20.503498118183806,8,66.0
1.9634285514096788,9,66.0
0.01884671101185232,10,66.0
24.674238950815553,11,66.0
1.4304974445631031,12,66.0
0.011112118362444672,13,66.0
2.5794518089584955,14,66.0
