gain,STRANA,counted
0.14216595062895593,1,19.0
5.041497529628366,2,19.0
30.911488241556384,3,19.0
7.782952124583109,4,19.0
15.808733452954046,5,19.0
0.7749232422329659,6,19.0
4.093550339901402,7,19.0
0.22329899146568535,8,19.0
2.0960844075316305,9,19.0
20.828053970391597,10,19.0
12.297251749125866,11,19.0
