gain,STRANA,counted
19.261921451390073,1,100.0
5.993659636430671,2,100.0
0.20054038286945458,3,100.0
18.089538483059666,4,100.0
11.54797459138141,5,100.0
11.162736014284782,6,100.0
3.4866475866185014,7,100.0
4.184557364908347,8,100.0
0.8999099458929247,9,100.0
1.3252524944885598,10,100.0
16.97984907532047,11,100.0
6.867412973355133,12,100.0
