OKRSEK,STRANA,HLASY,batch
9,1,210,33
9,2,103,33
9,3,101,33
9,4,241,33
9,5,127,33
9,6,1104,33
9,7,208,33
9,8,148,33
9,9,121,33
9,10,84,33
9,11,94,33
5,1,248,36
5,2,138,36
5,3,173,36
5,4,393,36
5,5,30,36
5,6,595,36
5,7,162,36
5,8,112,36
5,9,64,36
5,10,185,36
5,11,155,36
4,1,750,62
4,2,297,62
4,3,551,62
4,4,651,62
4,5,230,62
4,6,802,62
4,7,399,62
4,8,299,62
4,9,269,62
4,10,352,62
4,11,439,62
3,1,572,65
3,2,273,65
3,3,327,65
3,4,483,65
3,5,284,65
3,6,654,65
3,7,437,65
3,8,150,65
3,9,269,65
3,10,356,65
3,11,373,65
8,1,782,68
8,2,412,68
8,3,570,68
8,4,916,68
8,5,362,68
8,6,1244,68
8,7,418,68
8,8,261,68
8,9,331,68
8,10,428,68
8,11,430,68
6,1,1261,69
6,2,589,69
6,3,768,69
6,4,922,69
6,5,703,69
6,6,1183,69
6,7,777,69
6,8,279,69
6,9,749,69
6,10,222,69
6,11,786,69
1,1,852,85
1,2,295,85
1,3,271,85
1,4,630,85
1,5,260,85
1,6,1097,85
1,7,435,85
1,8,325,85
1,9,229,85
1,10,260,85
1,11,291,85
2,1,570,87
2,2,495,87
2,3,603,87
2,4,486,87
2,5,191,87
2,6,846,87
2,7,717,87
2,8,352,87
2,9,255,87
2,10,91,87
2,11,468,87
7,1,660,109
7,2,319,109
7,3,626,109
7,4,722,109
7,5,462,109
7,6,940,109
7,7,465,109
7,8,199,109
7,9,440,109
7,10,336,109
7,11,560,109
