OKRSEK,STRANA,HLASY,batch
14,1,417,32
14,2,621,32
14,3,438,32
14,4,10,32
14,5,218,32
14,6,895,32
14,7,492,32
14,8,401,32
14,9,301,32
14,10,353,32
14,11,835,32
14,12,178,32
11,1,123,35
11,2,244,35
11,3,362,35
11,4,3,35
11,5,150,35
11,6,245,35
11,7,577,35
11,8,226,35
11,9,113,35
11,10,156,35
11,11,550,35
11,12,60,35
17,1,390,35
17,2,687,35
17,3,515,35
17,4,20,35
17,5,413,35
17,6,1073,35
17,7,804,35
17,8,481,35
17,9,295,35
17,10,487,35
17,11,1110,35
17,12,190,35
22,1,182,36
22,2,477,36
22,3,557,36
22,4,3,36
22,5,459,36
22,6,650,36
22,7,862,36
22,8,408,36
22,9,260,36
22,10,428,36
22,11,1176,36
22,12,93,36
19,1,309,37
19,2,1127,37
19,3,616,37
19,4,9,37
19,5,255,37
19,6,747,37
19,7,768,37
19,8,723,37
19,9,285,37
19,10,537,37
19,11,1360,37
19,12,275,37
9,1,411,40
9,2,583,40
9,3,409,40
9,4,16,40
9,5,281,40
9,6,552,40
9,7,611,40
9,8,493,40
9,9,270,40
9,10,399,40
9,11,1104,40
9,12,161,40
15,1,155,41
15,2,438,41
15,3,858,41
15,4,6,41
15,5,351,41
15,6,908,41
15,7,622,41
15,8,492,41
15,9,225,41
15,10,658,41
15,11,2032,41
15,12,60,41
20,1,348,42
20,2,762,42
20,3,618,42
20,4,13,42
20,5,381,42
20,6,591,42
20,7,845,42
20,8,791,42
20,9,265,42
20,10,478,42
20,11,1192,42
20,12,204,42
10,1,52,43
10,2,442,43
10,3,129,43
10,4,11,43
10,5,190,43
10,6,738,43
10,7,293,43
10,8,74,43
10,9,113,43
10,10,386,43
10,11,582,43
10,12,39,43
1,1,388,44
1,2,620,44
1,3,669,44
1,4,32,44
1,5,461,44
1,6,2213,44
1,7,1291,44
1,8,530,44
1,9,285,44
1,10,573,44
1,11,1654,44
1,12,274,44
2,1,378,45
2,2,697,45
2,3,353,45
2,4,9,45
2,5,548,45
2,6,792,45
2,7,781,45
2,8,468,45
2,9,250,45
2,10,352,45
2,11,1284,45
2,12,119,45
18,1,183,45
18,2,818,45
18,3,784,45
18,4,8,45
18,5,221,45
18,6,795,45
18,7,491,45
18,8,398,45
18,9,165,45
18,10,486,45
18,11,567,45
18,12,247,45
23,1,94,46
23,2,456,46
23,3,256,46
23,4,5,46
23,5,322,46
23,6,529,46
23,7,687,46
23,8,454,46
23,9,190,46
23,10,234,46
23,11,1023,46
23,12,188,46
12,1,367,49
12,2,875,49
12,3,1256,49
12,4,16,49
12,5,462,49
12,6,1092,49
12,7,1118,49
12,8,490,49
12,9,208,49
12,10,297,49
12,11,1602,49
12,12,155,49
4,1,304,50
4,2,427,50
4,3,715,50
4,4,15,50
4,5,507,50
4,6,981,50
4,7,1138,50
4,8,745,50
4,9,196,50
4,10,539,50
4,11,1346,50
4,12,195,50
6,1,225,51
6,2,650,51
6,3,406,51
6,4,1,51
6,5,394,51
6,6,851,51
6,7,1080,51
6,8,407,51
6,9,207,51
6,10,442,51
6,11,1632,51
6,12,179,51
5,1,325,53
5,2,1027,53
5,3,595,53
5,4,24,53
5,5,344,53
5,6,1060,53
5,7,1022,53
5,8,570,53
5,9,407,53
5,10,495,53
5,11,1390,53
5,12,106,53
8,1,241,53
8,2,924,53
8,3,779,53
8,4,15,53
8,5,325,53
8,6,722,53
8,7,724,53
8,8,584,53
8,9,231,53
8,10,613,53
8,11,1102,53
8,12,138,53
25,1,662,54
25,2,1219,54
25,3,700,54
25,4,16,54
25,5,277,54
25,6,1304,54
25,7,666,54
25,8,371,54
25,9,257,54
25,10,638,54
25,11,2001,54
25,12,265,54
24,1,292,57
24,2,909,57
24,3,938,57
24,4,13,57
24,5,480,57
24,6,1275,57
24,7,981,57
24,8,493,57
24,9,490,57
24,10,509,57
24,11,1591,57
24,12,204,57
21,1,263,57
21,2,809,57
21,3,623,57
21,4,12,57
21,5,178,57
21,6,723,57
21,7,761,57
21,8,490,57
21,9,283,57
21,10,595,57
21,11,1094,57
21,12,132,57
16,1,275,60
16,2,829,60
16,3,982,60
16,4,10,60
16,5,294,60
16,6,1092,60
16,7,1126,60
16,8,865,60
16,9,333,60
16,10,604,60
16,11,1770,60
16,12,149,60
13,1,341,61
13,2,616,61
13,3,553,61
13,4,14,61
13,5,389,61
13,6,897,61
13,7,643,61
13,8,555,61
13,9,352,61
13,10,340,61
13,11,1385,61
13,12,131,61
3,1,317,62
3,2,863,62
3,3,961,62
3,4,15,62
3,5,430,62
3,6,1093,62
3,7,973,62
3,8,511,62
3,9,194,62
3,10,432,62
3,11,1035,62
3,12,222,62
7,1,357,78
7,2,566,78
7,3,985,78
7,4,7,78
7,5,409,78
7,6,967,78
7,7,852,78
7,8,610,78
7,9,311,78
7,10,418,78
7,11,1129,78
7,12,267,78
