OKRSEK,STRANA,HLASY,batch
23,1,226,22
23,2,8,22
23,3,196,22
23,4,165,22
23,5,296,22
23,6,391,22
23,7,16,22
23,8,25,22
23,9,37,22
23,10,132,22
6,1,427,28
6,2,352,28
6,3,246,28
6,4,399,28
6,5,697,28
6,6,2254,28
6,7,118,28
6,8,179,28
6,9,229,28
6,10,502,28
22,1,627,33
22,2,132,33
22,3,121,33
22,4,66,33
22,5,253,33
22,6,158,33
22,7,41,33
22,8,50,33
22,9,82,33
22,10,404,33
3,1,541,39
3,2,380,39
3,3,474,39
3,4,295,39
3,5,741,39
3,6,1316,39
3,7,63,39
3,8,239,39
3,9,272,39
3,10,241,39
11,1,226,40
11,2,129,40
11,3,72,40
11,4,38,40
11,5,207,40
11,6,411,40
11,7,15,40
11,8,77,40
11,9,43,40
11,10,278,40
10,1,491,40
10,2,816,40
10,3,317,40
10,4,318,40
10,5,956,40
10,6,1009,40
10,7,131,40
10,8,196,40
10,9,209,40
10,10,360,40
12,1,866,42
12,2,191,42
12,3,411,42
12,4,452,42
12,5,741,42
12,6,1803,42
12,7,126,42
12,8,104,42
12,9,139,42
12,10,407,42
13,1,686,45
13,2,233,45
13,3,260,45
13,4,301,45
13,5,243,45
13,6,2339,45
13,7,177,45
13,8,76,45
13,9,244,45
13,10,433,45
20,1,169,45
20,2,25,45
20,3,93,45
20,4,84,45
20,5,108,45
20,6,343,45
20,7,15,45
20,8,111,45
20,9,91,45
20,10,139,45
9,1,533,46
9,2,710,46
9,3,327,46
9,4,431,46
9,5,750,46
9,6,2486,46
9,7,153,46
9,8,171,46
9,9,158,46
9,10,462,46
5,1,914,51
5,2,318,51
5,3,627,51
5,4,153,51
5,5,1082,51
5,6,2862,51
5,7,216,51
5,8,205,51
5,9,363,51
5,10,608,51
21,1,325,52
21,2,138,52
21,3,149,52
21,4,8,52
21,5,122,52
21,6,448,52
21,7,43,52
21,8,146,52
21,9,183,52
21,10,682,52
7,1,691,55
7,2,666,55
7,3,411,55
7,4,433,55
7,5,691,55
7,6,2658,55
7,7,227,55
7,8,241,55
7,9,228,55
7,10,587,55
18,1,852,55
18,2,344,55
18,3,806,55
18,4,476,55
18,5,1070,55
18,6,3847,55
18,7,438,55
18,8,366,55
18,9,385,55
18,10,782,55
1,1,513,56
1,2,401,56
1,3,298,56
1,4,126,56
1,5,392,56
1,6,1497,56
1,7,157,56
1,8,186,56
1,9,248,56
1,10,432,56
19,1,988,58
19,2,440,58
19,3,786,58
19,4,635,58
19,5,980,58
19,6,4138,58
19,7,264,58
19,8,452,58
19,9,581,58
19,10,1038,58
17,1,652,59
17,2,342,59
17,3,567,59
17,4,227,59
17,5,707,59
17,6,2491,59
17,7,173,59
17,8,228,59
17,9,262,59
17,10,677,59
2,1,934,62
2,2,647,62
2,3,887,62
2,4,802,62
2,5,1139,62
2,6,3174,62
2,7,153,62
2,8,480,62
2,9,565,62
2,10,745,62
8,1,567,67
8,2,175,67
8,3,359,67
8,4,469,67
8,5,849,67
8,6,1483,67
8,7,103,67
8,8,164,67
8,9,154,67
8,10,318,67
4,1,694,73
4,2,868,73
4,3,545,73
4,4,350,73
4,5,909,73
4,6,2267,73
4,7,189,73
4,8,296,73
4,9,391,73
4,10,554,73
16,1,1049,79
16,2,395,79
16,3,506,79
16,4,270,79
16,5,847,79
16,6,2901,79
16,7,533,79
16,8,313,79
16,9,308,79
16,10,878,79
14,1,687,82
14,2,154,82
14,3,638,82
14,4,250,82
14,5,536,82
14,6,3201,82
14,7,170,82
14,8,291,82
14,9,168,82
14,10,711,82
15,1,1046,123
15,2,554,123
15,3,559,123
15,4,427,123
15,5,1004,123
15,6,3665,123
15,7,241,123
15,8,561,123
15,9,294,123
15,10,1255,123
