OKRSEK,STRANA,HLASY,batch
11,1,123,16
11,2,26,16
11,3,2,16
11,4,25,16
11,5,39,16
11,6,1287,16
5,1,183,18
5,2,111,18
5,3,50,18
5,4,182,18
5,5,258,18
5,6,2306,18
1,1,374,20
1,2,148,20
1,3,27,20
1,4,473,20
1,5,338,20
1,6,3422,20
10,1,463,28
10,2,118,28
10,3,10,28
10,4,398,28
10,5,482,28
10,6,2665,28
2,1,503,29
2,2,130,29
2,3,25,29
2,4,729,29
2,5,405,29
2,6,3997,29
8,1,336,31
8,2,133,31
8,3,33,31
8,4,287,31
8,5,487,31
8,6,3475,31
9,1,333,32
9,2,110,32
9,3,22,32
9,4,367,32
9,5,232,32
9,6,2669,32
3,1,291,34
3,2,325,34
3,3,38,34
3,4,518,34
3,5,553,34
3,6,4103,34
7,1,150,36
7,2,79,36
7,3,50,36
7,4,378,36
7,5,246,36
7,6,2759,36
6,1,658,40
6,2,111,40
6,3,18,40
6,4,379,40
6,5,441,40
6,6,3816,40
4,1,656,42
4,2,227,42
4,3,63,42
4,4,618,42
4,5,524,42
4,6,5562,42
